address,chain,class,family_id,family_id_075,family_id_085,family_id_090
0xa36a28b1e5f448665cd6fd17de69fc6f3c453899,optimism,benign_cleared,F00075,F00063,F00075,F00765
0x000100abaad02f1cfc8bbe32bd5a564817339e72,optimism,benign_cleared,F00692,F00597,F00692,F00782
0x6f1fea1154caa3db86db53d070cf38996892dc9c,optimism,benign_cleared,F00665,F00576,F00665,F00752
0x8f653d509d4e270f314acf3cd71d763f167204cc,optimism,benign_cleared,F00693,F00598,F00693,F00783
0x4eab5dd62874c93aea0afc40806869f55e4258e8,optimism,benign_cleared,F00694,F00599,F00694,F00784
0x5e7a27618e8850b8a9696a46bd09d2c8a0902ccf,optimism,benign_cleared,F00690,F00596,F00690,F00785
0x51f75811c0d1be8b5aa8fa9cd6b6425ede3a125b,optimism,benign_cleared,F00695,F00600,F00695,F00786
0xbf301fb1758f9003401b702f667aed515c2d4206,optimism,benign_cleared,F00686,F00593,F00686,F00776
0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,optimism,benign_cleared,F00215,F00160,F00215,F00265
0x49732704d807671490868e384d633ca7ef7a4268,optimism,benign_cleared,F00696,F00601,F00696,F00787
0xcd3ca48e3dca2d5b5969a4fa490e9b569be90aba,optimism,benign_cleared,F00697,F00602,F00697,F00788
0x00000c272170dc4b34d1e2a581f9f7fe48f42bc1,optimism,benign_cleared,F00013,F00012,F00013,F00046
0x07da0676ecfbc565dfe1c7ced7ded914df07a97a,optimism,benign_cleared,F00698,F00603,F00698,F00789
0xa80289c92f73a21182187786a8c6e36f2330f9cb,optimism,benign_cleared,F00684,F00593,F00684,F00774
0xfdf5cc9d44570fa424301b46471ca395fb0ee0a2,optimism,benign_cleared,F00673,F00584,F00673,F00760
0x4c115b22e12a31ec89f942b9f51daf4ee2b7c349,optimism,benign_cleared,F00673,F00584,F00673,F00790
0xdb90e77f9784757f2f37ccce755894ecf5a67587,optimism,benign_cleared,F00699,F00604,F00699,F00791
0x28639705cdecf145feb7380f28dcc9b53a023b31,optimism,benign_cleared,F00663,F00574,F00663,F00792
0xa049428465b022d4179b8d587e5e24080fdc4471,optimism,benign_cleared,F00664,F00575,F00664,F00751
0xa238aa367874f84a1fa5c7bae0e30d5cdc39095d,optimism,benign_cleared,F00700,F00605,F00700,F00793
0x6de5fe23be1ae6793c795449b08945adec8a5cce,optimism,benign_cleared,F00701,F00606,F00701,F00794
0x1397604ffffa3cdeb19404dbc535c45aa6b1c36f,optimism,benign_cleared,F00675,F00586,F00675,F00762
0x3d8dd3cc0c248ea131c95e78005a53ac879a9afa,optimism,benign_cleared,F00702,F00607,F00702,F00795
0x6cd575da80915f273f60ec168732b05ae42bea82,optimism,benign_cleared,F00703,F00586,F00703,F00796
0xd28fa30a9fbd587169d9d4b79bbe903a5c712122,optimism,benign_cleared,F00704,F00592,F00704,F00797
0x7785a22facd31db653ba4928f1d5b81d093f0b2f,optimism,benign_cleared,F00705,F00608,F00705,F00798
0x00000000557a0daf2659cbb6a45f2beb6081e6ae,optimism,benign_cleared,F00669,F00580,F00669,F00756
0x88adce4c2acb8d0e047f4135ff0d313dd4972552,optimism,benign_cleared,F00706,F00609,F00706,F00799
0x8064c8b8f3e1084fd58402359f8dcc793b52d478,optimism,benign_cleared,F00684,F00593,F00684,F00774
0xe6cae83bde06e4c305530e199d7217f42808555b,optimism,benign_cleared,F00707,F00610,F00707,F00800
0x0e87df6347b64bc9805804ac625356197e83a125,optimism,benign_cleared,F00675,F00586,F00675,F00801
0x38256ba4e0744b269cdedfcd8d42fa928942e530,optimism,benign_cleared,F00675,F00586,F00675,F00762
0xaa56ae79d975407767f9639a34f81ac0da5d1f29,optimism,benign_cleared,F00684,F00593,F00684,F00774
0xdaa9d70e1d510ec23c695d21f23a1bd8b2a2401f,optimism,benign_cleared,F00675,F00586,F00675,F00762
0x4edf0bad7c7f8bdc92d7afe6afd9089d1eaf6889,optimism,benign_cleared,F00675,F00586,F00675,F00762
0xffc39760990e55229fb040a37e58377c578e9732,optimism,benign_cleared,F00690,F00596,F00690,F00785
0xe57d5e65af6afc9bb5b90233c5eddba6d8d949db,optimism,benign_cleared,F00696,F00601,F00696,F00787
0x57ccf3d3e42e79041b8a13bfc562ab5202e46906,optimism,benign_cleared,F00694,F00599,F00694,F00784
0x94c795edfe3ae83acb91964627ed59e00c50f6d8,optimism,benign_cleared,F00684,F00593,F00684,F00774
0xd6cedde84be40893d153be9d467cd6ad37875b28,optimism,benign_cleared,F00708,F00611,F00708,F00802
0x41b5bc7405485e96170e5a39333097b1eea4adf7,optimism,benign_cleared,F00709,F00612,F00709,F00803
0x57dfa86f2db36df9def1b7810f08e2063a7ec6c8,optimism,benign_cleared,F00703,F00586,F00703,F00796
0xb5081014349690b8366c5064fafc7e86734ad2a6,optimism,benign_cleared,F00675,F00586,F00675,F00762
0x07926b8fbfddf09cd66a7fcdc2b224b8482e6690,optimism,benign_cleared,F00664,F00575,F00664,F00804
0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,optimism,benign_cleared,F00710,F00613,F00710,F00805
0x57b9c2601a527bc5470e61ec1b31dfa8ff29eb08,optimism,benign_cleared,F00711,F00614,F00711,F00806
0x04d86785567104ef2b122ee55ae88fcb2417be60,optimism,benign_cleared,F00075,F00063,F00075,F00765
0xd9d68430e254d66d1d7309fc28aa26740be8c82c,optimism,benign_cleared,F00684,F00593,F00684,F00774
0x2e23c126921d5707e729ecf9d38b5e7819a0eb5f,optimism,benign_cleared,F00712,F00615,F00712,F00807
0x8c107ef0d256ab4daad8d4b41a9b61e338e28dac,optimism,benign_cleared,F00665,F00576,F00665,F00752
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,optimism,benign_cleared,F00713,F00616,F00713,F00808
0xa9dcf0d44ae33cb1e0b56a19a0aaf01bd3414278,optimism,benign_cleared,F00675,F00586,F00675,F00762
0xc6a5f1570b306e1cfe203e1ecc57d400a67bedd0,optimism,benign_cleared,F00686,F00593,F00686,F00776
0x988185b2378fe889c886c5fac2aad069240d8a43,optimism,benign_cleared,F00664,F00575,F00664,F00751
0xd0f210c83b4b3ebf75efd8e2654c75c29451763f,optimism,benign_cleared,F00041,F00037,F00041,F00048
0x05e3695d4aff3a53e85eb28099760ab4dfe5f3ef,optimism,benign_cleared,F00714,F00008,F00714,F00809
0xea8a191d40483e1c9918937453f42e2e1af63fd6,optimism,benign_cleared,F00715,F00617,F00715,F00810
0xa6b325a8ba148e17c5e420fd41714cfea5c9938d,optimism,benign_cleared,F00667,F00578,F00667,F00754
0x4f75076caba0dec697ae025bc407313bc3316b43,optimism,benign_cleared,F00664,F00575,F00664,F00751
0xe6110f19ff2d645699047721cd391f174d846f61,optimism,benign_cleared,F00715,F00617,F00715,F00810
0x4f70dc53b51eea0febc78f3a2f841ed34bfd0a43,optimism,benign_cleared,F00690,F00596,F00690,F00785
0x5cf14fbc2c6445203647bf14b2c16ab6f188db89,optimism,benign_cleared,F00716,F00618,F00716,F00811
0xab747decdd1c51c3abea8a8c91ea4e4a089abe8e,optimism,benign_cleared,F00717,F00619,F00717,F00812
0xfc14282d502608b4d6982e04d4bad7e7b21bb476,optimism,benign_cleared,F00694,F00599,F00694,F00784
0x7f4c01c0909f010b1ac48b276cccb09006884b70,optimism,benign_cleared,F00718,F00620,F00718,F00813
0x05fdd3a5c485975166cd696e266a410101fb3fca,optimism,benign_cleared,F00690,F00596,F00690,F00785
0xe2d4337186701c721a326923dfacdb1dcde231d1,optimism,benign_cleared,F00012,F00012,F00012,F00013
0x312a7608cfead92bb39e7c42fc86e9c9353684cd,optimism,benign_cleared,F00665,F00576,F00665,F00752
0x5649675d7bfe2895a0d808c8c7f2b5294e61c903,optimism,benign_cleared,F00690,F00596,F00690,F00785
0x9a5c715f5e4201964ab3756d531f5eb97dd799d8,optimism,benign_cleared,F00675,F00586,F00675,F00762
0x69007702764179f14f51cdce752f4f775d74e139,optimism,benign_cleared,F00719,F00166,F00719,F00814
0xccf0f30fcdfa2ec0ff175bbaada2e2591cfb9cef,optimism,benign_cleared,F00686,F00593,F00686,F00776
0x3aa305a19bfba6f2e3c82efc5561b2671831f0c7,optimism,benign_cleared,F00720,F00621,F00720,F00815
0xae835d5b41e9c4fa415ce5e579365555aa60f3d9,optimism,benign_cleared,F00721,F00622,F00721,F00816
0x25902d45591381a156f6aa1425dd12494e325864,optimism,benign_cleared,F00690,F00596,F00690,F00780
0x000000004f43c49e93c970e84001853a70923b03,optimism,benign_cleared,F00722,F00623,F00722,F00817
0x3cdb63427e348acf16284a698fdeac9fde73756a,optimism,benign_cleared,F00675,F00586,F00675,F00762
0x3d1f024f6c49677ea0fd0289bac10309f8092563,optimism,benign_cleared,F00031,F00029,F00031,F00035
0x58ab3381fd9a28eb3f5805c25932102c395e59c3,optimism,benign_cleared,F00723,F00592,F00723,F00818
0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,optimism,benign_cleared,F00216,F00161,F00216,F00266
0x4424a606dc19c7cab04c6c0f08d943b41072e43b,optimism,benign_cleared,F00672,F00583,F00672,F00759
0x000000009b1d0af20d8c6d0a44e162d11f9b8f00,optimism,benign_cleared,F00669,F00580,F00669,F00756
0xca11bde05977b3631167028862be2a173976ca11,optimism,benign_cleared,F00724,F00624,F00724,F00819
0x16150f0ec93e5070cef2711fbba8dc3250463f28,gnosis,benign_cleared,F00725,F00625,F00725,F00820
0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,gnosis,benign_cleared,F00710,F00613,F00710,F00805
0xaf7a472f8833458e25e8dbd6f58f69451cb3eef0,gnosis,benign_cleared,F00664,F00575,F00664,F00751
0x5f276a08efd2e8116888496e9288282ed9a68e1c,gnosis,benign_cleared,F00726,F00626,F00726,F00821
0xc60ef4800d224aece984aeae36f32d5476b400a0,gnosis,benign_cleared,F00727,F00627,F00727,F00822
0x57678b37823e47b13c17cab41b1e9c264c9d93a3,gnosis,benign_cleared,F00683,F00592,F00683,F00773
0xbac7e770af15d130cd72838ff386f14fbf3e9a3d,gnosis,benign_cleared,F00728,F00628,F00728,F00823
0x972e18a120b3e9b185c2db08be666933a35923d6,gnosis,benign_cleared,F00729,F00629,F00729,F00824
0xf7178d93726b82ef065af16f7d526906b545c702,gnosis,benign_cleared,F00031,F00029,F00031,F00035
0xe448be644d5055986c6a74000163aee9181c6818,gnosis,benign_cleared,F00031,F00029,F00031,F00035
0x6e7d9f4216863db4289206a7ed51f67846d8fd3d,gnosis,benign_cleared,F00677,F00588,F00677,F00764
0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,gnosis,benign_cleared,F00216,F00161,F00216,F00266
0x58ab3381fd9a28eb3f5805c25932102c395e59c3,gnosis,benign_cleared,F00723,F00592,F00723,F00818
0x0e014878ddaefeba799ebf71e0e3750919e24c08,gnosis,benign_cleared,F00684,F00593,F00684,F00774
0xca11bde05977b3631167028862be2a173976ca11,gnosis,benign_cleared,F00724,F00624,F00724,F00819
0xab747decdd1c51c3abea8a8c91ea4e4a089abe8e,gnosis,benign_cleared,F00717,F00619,F00717,F00812
0x0777caf26e9df4bdf2fc237b864a0c9d18b0062c,gnosis,benign_cleared,F00684,F00593,F00684,F00774
0xafa66520947501c1aaa4c620ce8ca7f8c86b4cd2,gnosis,benign_cleared,F00664,F00575,F00664,F00751
0xae0896995ccba596b29acc961a617e65c737ea75,gnosis,benign_cleared,F00568,F00297,F00568,F00825
0x920f60d5f588aa898ad08ac9ca51d44fcdbd3e2b,gnosis,benign_cleared,F00031,F00029,F00031,F00035
0xe6cae83bde06e4c305530e199d7217f42808555b,gnosis,benign_cleared,F00707,F00610,F00707,F00800
0x3e92ca8fe79fb2fa1053ea269e1b315966d00ba1,gnosis,benign_cleared,F00684,F00593,F00684,F00774
0x000000004f43c49e93c970e84001853a70923b03,gnosis,benign_cleared,F00722,F00623,F00722,F00817
0xe4e49868adf7118960c7d038964c21f62e615afe,gnosis,benign_cleared,F00730,F00630,F00730,F00826
0x19d353b172df307b13a6946ae685d7873b83d241,gnosis,benign_cleared,F00691,F00593,F00691,F00781
0xa362ee2b5b0ae2b1083533b88d9c300c46249cb0,gnosis,benign_cleared,F00684,F00593,F00684,F00774
0x96dbfc5474e20ab6632c468e540fcbe433e9b0b7,gnosis,benign_cleared,F00685,F00594,F00685,F00775
0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,gnosis,benign_cleared,F00215,F00160,F00215,F00265
0x6c0ca246dda3ef35ee79862cac0c5a59baa34116,gnosis,benign_cleared,F00714,F00008,F00714,F00809
0x98f086013854144c61c5e776f12fd5437ee5519b,gnosis,benign_cleared,F00031,F00029,F00031,F00035
0x387e4bda692aa4c9b4147c9a3c2ee8c7c846a8af,gnosis,benign_cleared,F00731,F00631,F00731,F00827
0x68e22002235022dfa77b8f9511a1b51799deb7a1,gnosis,benign_cleared,F00732,F00063,F00732,F00828
0x57b9c2601a527bc5470e61ec1b31dfa8ff29eb08,gnosis,benign_cleared,F00711,F00614,F00711,F00806
0xa4746af5c70bd6bc40911edcc29f43bd5e39b89a,gnosis,benign_cleared,F00733,F00632,F00733,F00829
0x762145d7f7ad0a02d02be46960a6fb68cb434be8,gnosis,benign_cleared,F00689,F00112,F00689,F00779
0xd28fa30a9fbd587169d9d4b79bbe903a5c712122,gnosis,benign_cleared,F00704,F00592,F00704,F00797
0x10e8540b6ee2d52fe2c57d876bd830cbc9b0e366,gnosis,benign_cleared,F00734,F00633,F00734,F00830
0xaa56ae79d975407767f9639a34f81ac0da5d1f29,gnosis,benign_cleared,F00684,F00593,F00684,F00774
0xbeebf53e5aeb0c1116202b678e664e44eab01afa,arbitrum,benign_cleared,F00696,F00601,F00696,F00787
0xcf0004ddc047e22a2bb14c93368638dd43512d94,arbitrum,benign_cleared,F00735,F00634,F00735,F00831
0x6e7d9f4216863db4289206a7ed51f67846d8fd3d,arbitrum,benign_cleared,F00677,F00588,F00677,F00764
0xd33a3c37e11477345f7b267fc5f93a0dea9efa4c,arbitrum,benign_cleared,F00736,F00635,F00736,F00832
0xd6999651fc0964b9c6b444307a0ab20534a66560,arbitrum,benign_cleared,F00728,F00628,F00728,F00823
0x111111677601ec955b89f68c2e4399ddb5a46f39,arbitrum,benign_cleared,F00737,F00636,F00737,F00833
0x1a24d3e6633c1f32026c04d07c04b7da5a3afcad,arbitrum,benign_cleared,F00715,F00617,F00715,F00834
0xfe3db3cc52ac078a5f458b0d7cf81c941e8d4aaa,arbitrum,benign_cleared,F00738,F00637,F00738,F00835
0x934f61e33f3f413f9541d2dd88a453e844d15883,arbitrum,benign_cleared,F00684,F00593,F00684,F00774
0xca11bde05977b3631167028862be2a173976ca11,arbitrum,benign_cleared,F00724,F00624,F00724,F00819
0xb8f818057d51f8d53d940f152befd86e671cebba,arbitrum,benign_cleared,F00675,F00586,F00675,F00762
0xb2f82c75295313ae9756f8800fce36541570e469,arbitrum,benign_cleared,F00739,F00638,F00739,F00836
0xbdcf8bf33c0736807767e58fcb253e8846100ad7,arbitrum,benign_cleared,F00684,F00593,F00684,F00774
0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,arbitrum,benign_cleared,F00710,F00613,F00710,F00805
0x1228c327251fc03922ab7da10cec28bbfaf023cd,arbitrum,benign_cleared,F00740,F00007,F00740,F00837
0xc33cd8f17ca92337cdb6bc77f5e2b02bd38c0463,arbitrum,benign_cleared,F00664,F00575,F00664,F00804
0x7e5acd01e5301c22e44d0bf5595b3b650d5498fc,arbitrum,benign_cleared,F00680,F00590,F00680,F00769
0x51f75811c0d1be8b5aa8fa9cd6b6425ede3a125b,arbitrum,benign_cleared,F00741,F00639,F00741,F00838
0x000100abaad02f1cfc8bbe32bd5a564817339e72,arbitrum,benign_cleared,F00692,F00597,F00692,F00782
0x0835d88d466df00356d48c9e767c1514b4edc7a8,arbitrum,benign_cleared,F00742,F00640,F00742,F00839
0x97f6c7f4110afe7dd51d987ee1fa03f01c933834,arbitrum,benign_cleared,F00053,F00048,F00053,F00062
0x4cd241e8d1510e30b2076397afc7508ae59c66c9,arbitrum,benign_cleared,F00707,F00610,F00707,F00800
0xc74b71251ed38585d344e6ab8a3f5375d56b9ef5,arbitrum,benign_cleared,F00743,F00641,F00743,F00840
0x4a7424df36bec3d6a791d9974c4e427ff7063821,arbitrum,benign_cleared,F00686,F00593,F00686,F00841
0xdccec47c8e7238fdf9954f89c4c002f279f02a86,arbitrum,benign_cleared,F00740,F00007,F00740,F00842
0xdebc7f8ce3b7bde1f08078706d7a83bcb5dd520b,arbitrum,benign_cleared,F00031,F00029,F00031,F00035
0x34c9e9ddef9ecb27bc05e94ec47aba3946f86a65,arbitrum,benign_cleared,F00740,F00007,F00740,F00842
0xaf7a472f8833458e25e8dbd6f58f69451cb3eef0,arbitrum,benign_cleared,F00664,F00575,F00664,F00751
0xc9a6f7ff9db9408eba9bef142ea8aa53d7bbe303,arbitrum,benign_cleared,F00664,F00575,F00664,F00751
0xf82cf2319708ebfcbbf2b804d2d722782c3ff951,arbitrum,benign_cleared,F00040,F00036,F00040,F00047
0x5bbbb60feeb93b98014261722a6f0c5faddf96c0,arbitrum,benign_cleared,F00695,F00600,F00695,F00843
0xd86094cd83327109037dd58a6d63ccb22868f31a,arbitrum,benign_cleared,F00744,F00007,F00744,F00844
0x32226588378236fd0c7c4053999f88ac0e5cac77,arbitrum,benign_cleared,F00745,F00642,F00745,F00845
0x4add474e0537eef9698ca2e78e6fabd18547b8c5,arbitrum,benign_cleared,F00746,F00643,F00746,F00846
0x307a45a0c5d60cd01db5a5b71c29ccff1bb733c0,arbitrum,benign_cleared,F00747,F00644,F00747,F00847
0xb7e19f5a97d6f1c05d6814d410918f474baeb291,arbitrum,benign_cleared,F00720,F00621,F00720,F00815
0xf25dee892bbe78c22565ee85f932524c28cdc27a,arbitrum,benign_cleared,F00040,F00036,F00040,F00848
0x45a397011fe856105f17c6ded14fd96c1f1b9a5a,arbitrum,benign_cleared,F00681,F00591,F00681,F00771
0xb56c1b9d03ba4b3958092bfdd27b25cba02c5031,arbitrum,benign_cleared,F00006,F00006,F00006,F00006
0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,arbitrum,benign_cleared,F00215,F00160,F00215,F00265
0xb2816f82ec8b8d137b010c1606c8b00440928489,arbitrum,benign_cleared,F00031,F00029,F00031,F00035
0x4ce44e0e64a504febd49eb2b95463a7fe4868048,arbitrum,benign_cleared,F00715,F00617,F00715,F00810
0x5af42746a8af42d8a4708df238c53f1f71abf0e0,arbitrum,benign_cleared,F00662,F00573,F00662,F00749
0xc936a00c84bd6c45490c5f3f7411a6e129b826ac,arbitrum,benign_cleared,F00715,F00617,F00715,F00834
0xf7178d93726b82ef065af16f7d526906b545c702,arbitrum,benign_cleared,F00031,F00029,F00031,F00035
0xd65a96a10dab3eeb156b774649ef6dceb81d9594,arbitrum,benign_cleared,F00684,F00593,F00684,F00774
0xe448be644d5055986c6a74000163aee9181c6818,arbitrum,benign_cleared,F00054,F00049,F00054,F00063
0x224ae613eb68494c05dc5990dbfe53ec1108a0d4,arbitrum,benign_cleared,F00696,F00601,F00696,F00787
0xc708570dc9c4ceb5ad04e1a01347acf9bc235fb9,arbitrum,benign_cleared,F00742,F00640,F00742,F00839
0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,arbitrum,benign_cleared,F00216,F00161,F00216,F00266
0x58ab3381fd9a28eb3f5805c25932102c395e59c3,arbitrum,benign_cleared,F00723,F00592,F00723,F00818
0xecab63acf653676495792c8c06eed90797373fea,arbitrum,benign_cleared,F00748,F00645,F00748,F00849
0x01b4834f9aaf3fec20effb505badd07622893772,arbitrum,benign_cleared,F00664,F00575,F00664,F00751
0x2edb5e8753e5469225600133e8f177f9eb7bc4fe,arbitrum,benign_cleared,F00749,F00646,F00749,F00850
0x216abf451f8e9f13d11089a00efd2520c9ffb379,arbitrum,benign_cleared,F00750,F00647,F00750,F00851
0xd9ade0b1ef348f27c67da387a909f97040690a8d,arbitrum,benign_cleared,F00751,F00648,F00751,F00852
0x0e67c1d992e0325fc0cb024bf72f97112ac00d06,arbitrum,benign_cleared,F00689,F00112,F00689,F00779
0xf45ef0f15205cbbb46796f2a7358ccc974a77214,arbitrum,benign_cleared,F00744,F00007,F00744,F00844
0x5629d61461b2dca215da8ffe8f87661ba971719a,arbitrum,benign_cleared,F00714,F00008,F00714,F00809
0x08fb273f0ac9204a2590ce884d530a15e4d48567,arbitrum,benign_cleared,F00714,F00008,F00714,F00809
0x6ef6ed470ab2ded2d31bd2cf02f6388d2538f660,arbitrum,benign_cleared,F00040,F00036,F00040,F00848
0xee59f19c720c9de5535e923a1c2c95068580c62e,arbitrum,benign_cleared,F00735,F00634,F00735,F00831
0xd407fff07edf3591e0a2546861950d4a40c28dde,arbitrum,benign_cleared,F00752,F00649,F00752,F00853
0x8f45c2c04fe72d6fa28c9ba64f5cc55cb321946d,arbitrum,benign_cleared,F00740,F00007,F00740,F00842
0xd0f210c83b4b3ebf75efd8e2654c75c29451763f,arbitrum,benign_cleared,F00041,F00037,F00041,F00048
0xd6cedde84be40893d153be9d467cd6ad37875b28,arbitrum,benign_cleared,F00708,F00611,F00708,F00802
0xcf7a58cb09ee251d2e8b474481ce7211400dcecb,arbitrum,benign_cleared,F00680,F00590,F00680,F00769
0xadf079f8367ea1a3a73a98b19deae0e278cfe2f8,arbitrum,benign_cleared,F00752,F00649,F00752,F00853
0x176eadfa18845edcb85f46d2611801d95229e078,arbitrum,benign_cleared,F00029,F00017,F00029,F00854
0x972e18a120b3e9b185c2db08be666933a35923d6,arbitrum,benign_cleared,F00729,F00629,F00729,F00824
0x9dbafa2b77b8d24a834a2464af8f036c8a1d40cd,arbitrum,benign_cleared,F00753,F00650,F00753,F00855
0x000000004f43c49e93c970e84001853a70923b03,arbitrum,benign_cleared,F00722,F00623,F00722,F00817
0xa8fe8a01b105d39a05561e42230d541a4fbbce72,arbitrum,benign_cleared,F00754,F00651,F00754,F00856
0xe4e49868adf7118960c7d038964c21f62e615afe,arbitrum,benign_cleared,F00730,F00630,F00730,F00826
0x215f70b5f69f48e671536891cdfe32076d1e45d9,arbitrum,benign_cleared,F00040,F00036,F00040,F00848
0x00000b1fd44d7ac41423956f5d2fb7405e026d05,arbitrum,benign_cleared,F00013,F00012,F00013,F00039
0x69007702764179f14f51cdce752f4f775d74e139,arbitrum,benign_cleared,F00719,F00166,F00719,F00814
0x2080fee444118afce30fcb749802c18c0a980db7,arbitrum,benign_cleared,F00755,F00652,F00755,F00857
0x1c44598a6388282a0ad9484e2c692f4011a01d07,arbitrum,benign_cleared,F00756,F00063,F00756,F00858
0xd0854791e3968d09c11008344df3a1eeb8f14d83,arbitrum,benign_cleared,F00757,F00653,F00757,F00859
0x7a1ed3177dc70fdb2635bc57238a26b4319f8218,arbitrum,benign_cleared,F00006,F00006,F00006,F00006
0x91da9fb23656b27264a0826686753d23abfb61a5,arbitrum,benign_cleared,F00712,F00615,F00712,F00807
0xf1b79310feee2e868cedc62251caef623c646402,arbitrum,benign_cleared,F00055,F00050,F00055,F00860
0xef8d4573baa3b18c3997564898a00419e29de5c8,arbitrum,benign_cleared,F00020,F00019,F00020,F00027
0xd8492be9e3d27b20f8ea0bf33dfcf70a4444a9f6,arbitrum,benign_cleared,F00031,F00029,F00031,F00035
0x3b88745a174a984ac764471c957553a1c4b6dbf2,arbitrum,benign_cleared,F00758,F00526,F00758,F00861
0xab747decdd1c51c3abea8a8c91ea4e4a089abe8e,arbitrum,benign_cleared,F00717,F00619,F00717,F00812
0x961a25df588ce55ce971fdc380915424ba04cc71,arbitrum,benign_cleared,F00759,F00654,F00759,F00862
0xbede033c04509803bfc996b13eb46c29250bbce4,arbitrum,benign_cleared,F00041,F00037,F00041,F00048
0x8fa204b39fb8e95ddfb8e006f52e3e401234f859,arbitrum,benign_cleared,F00746,F00643,F00746,F00846
0x154cfc67e96bf5203f872e3b66b449101d984bdf,arbitrum,benign_cleared,F00040,F00036,F00040,F00848
0xef5e4e7ea131ad53c606b3948ddaec8eaae54d9b,arbitrum,benign_cleared,F00675,F00586,F00675,F00762
0xf519ba3d865cd0fe5a8a927aad1fa1345fe77d94,arbitrum,benign_cleared,F00760,F00655,F00760,F00863
0x3a472e7436c3c5dbe793596a8d4ce4f8965f2e2c,arbitrum,benign_cleared,F00696,F00601,F00696,F00787
0xe6cae83bde06e4c305530e199d7217f42808555b,arbitrum,benign_cleared,F00707,F00610,F00707,F00800
0x7785a22facd31db653ba4928f1d5b81d093f0b2f,arbitrum,benign_cleared,F00705,F00608,F00705,F00798
0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,arbitrum,benign_cleared,F00761,F00656,F00761,F00864
0x00000000557a0daf2659cbb6a45f2beb6081e6ae,arbitrum,benign_cleared,F00669,F00580,F00669,F00756
0xaa56ae79d975407767f9639a34f81ac0da5d1f29,arbitrum,benign_cleared,F00684,F00593,F00684,F00774
0x93d34557d8ca729db7dd3330991d2389f5a07903,arbitrum,benign_cleared,F00762,F00657,F00762,F00865
0x09f830b7642f0cc7a60598c3e91077c3c0d5d966,arbitrum,benign_cleared,F00763,F00658,F00763,F00866
0x302440b974fc73b69131dbf47befc2e08cdbc7ac,arbitrum,benign_cleared,F00740,F00007,F00740,F00842
0xa4f84f51dcac6ce7be19586e674b74ce0bbc26c8,arbitrum,benign_cleared,F00664,F00575,F00664,F00751
0xd28fa30a9fbd587169d9d4b79bbe903a5c712122,arbitrum,benign_cleared,F00704,F00592,F00704,F00797
0x265e82d66dcf04082f6196bb13b2d6ff071abfcd,arbitrum,benign_cleared,F00764,F00659,F00764,F00867
0x7eb840769e1c4a16e5dde43f0012d39cfaffe255,arbitrum,benign_cleared,F00664,F00575,F00664,F00751
0xd5919194e9e5c479b0cadc1afd0097c24cdbc13b,arbitrum,benign_cleared,F00765,F00660,F00765,F00868
0xc8c05410ccaace0ca07d4cf1a27e642943b407f4,arbitrum,benign_cleared,F00766,F00661,F00766,F00869
0xc3ffcacd8ec8aee8ce55b07c535d9eb49c6044aa,arbitrum,benign_cleared,F00041,F00037,F00041,F00048
0x96dbfc5474e20ab6632c468e540fcbe433e9b0b7,arbitrum,benign_cleared,F00685,F00594,F00685,F00775
0x57678b37823e47b13c17cab41b1e9c264c9d93a3,arbitrum,benign_cleared,F00683,F00592,F00683,F00773
0xf8db4c9224e1dddf34fecf62478bffb9dbdbcf3b,arbitrum,benign_cleared,F00701,F00606,F00701,F00794
0xbd4d2554743d3afffd2acfaa272b506d78fb06c4,arbitrum,benign_cleared,F00767,F00662,F00767,F00870
0x4010bd8620d6a8343ec6389e53b4d91fc81ed53b,arbitrum,benign_cleared,F00040,F00036,F00040,F00848
0x684e8fcf3e2a9f0a48dd193b80ddeec30d826a0a,arbitrum,benign_cleared,F00684,F00593,F00684,F00774
0x7369c010fa37faa73adb75dede2d36e9dd09cdbe,arbitrum,benign_cleared,F00768,F00663,F00768,F00871
0x0113fdebc24e0a87d158a7e8857678aa7d1af5ba,arbitrum,benign_cleared,F00686,F00593,F00686,F00872
0xe51a09443c098c57f00c2904e34dfe624dfc2c4b,arbitrum,benign_cleared,F00769,F00664,F00769,F00873
0x1814b959a5fd9aa261698c3c214a7a7e9cf86535,base,benign_cleared,F00709,F00612,F00709,F00874
0xdb80ca0a95d38f546483a20888b2c5bcd8693c27,base,benign_cleared,F00770,F00056,F00770,F00875
0x5af42746a8af42d8a4708df238c53f1f71abf0e0,base,benign_cleared,F00662,F00573,F00662,F00749
0xa32ff9e1e1b466fbde683abfe3eaab1e86678286,base,benign_cleared,F00771,F00017,F00771,F00876
0x45a397011fe856105f17c6ded14fd96c1f1b9a5a,base,benign_cleared,F00681,F00591,F00681,F00771
