review_id,contract_address,exact_bytecode_hash,bytecode_family_id,represented_contract_count,verified_project_name,coverage_status,llm_label,llm_confidence,llm_explanation,evidence_summary,decision,final_label,final_confidence,comment,llm_risk_categories,llm_uncertainties,represented_addresses,bytecode_length,first_observed_block,authorization_frequency,evidence_path,explorer_link,diagnostic_reasons,llm_evidence_detail,guard_semantics_observed,prompt_version
V2-0379,0x000000004f43c49e93c970e84001853a70923b03,8e52c6ccb2abb2bd02c2075b421773769b0d9b419c7746b057a9f03b8756913b,FAM00004,1,SOURCIFY_VERIFIED_UNNAMED,PARTIAL,U,medium,"0x000000004f43c49e93c970e84001853a70923b03: control-flow coverage is incomplete (traversal hit its per-pc state cap; exploration was truncated), so whether the reachable capabilities are protected cannot be determined.","exec=23452B; reachable_dangerous=36; unguarded_dangerous=6; unguarded_targets(calldata=1,const=1,unresolved=4,critical=0); guards=130 (strong=2); ecrecover=True; coverage=PARTIAL; why_partial=traversal hit its per-pc state cap; exploration was truncated; a reachable DELEGATECALL has an unresolved (non-constant) target",ACCEPT_LLM_LABEL,U,medium,,unresolved_proxy_target,traversal hit its per-pc state cap; exploration was truncated | a reachable DELEGATECALL has an unresolved (non-constant) target,0x000000004f43c49e93c970e84001853a70923b03,23452,25596782,24,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x000000004f43c49e93c970e84001853a70923b03.json,https://etherscan.io/address/0x000000004f43c49e93c970e84001853a70923b03,low_confidence; verified_source; proxy_or_delegatecall; no_recognizable_solidity_metadata,"reachable dangerous operations found: 36 | strong authorization guards observed: 2 (hardcoded_address_check, self_call_check)","hardcoded_address_check (msg.sender compared against a fixed address literal) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0380,0xd13c21e49ee83efdb9ced465636a06599d73e6d4,8ed1f505da3eb100778c0d2fd64aba874094eb48784ccefd9ccf9872d8477712,FAM00057,1,,COMPLETE,B,medium,0xd13c21e49ee83efdb9ced465636a06599d73e6d4: reachable capabilities are protected by authorization checks under complete analysis.,"exec=2091B; reachable_dangerous=3; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=3 (strong=3); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xd13c21e49ee83efdb9ced465636a06599d73e6d4,2144,25601961,3,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xd13c21e49ee83efdb9ced465636a06599d73e6d4.json,https://etherscan.io/address/0xd13c21e49ee83efdb9ced465636a06599d73e6d4,,every reachable dangerous operation (CALLx3) is dominated by a caller or signature guard | guards: 3 strong (hardcoded_address_check),hardcoded_address_check (msg.sender compared against a fixed address literal) | hardcoded_address_check (tx.origin compared against a fixed address literal),v3
V2-0381,0xda5e15e6f9eceaf4e7889d90c7a6358ded25c3e1,8ed686acc0c8843a295b67fa22f3f402a873574cc6e2ecc89c19d4ea34c198a7,FAM00392,1,,COMPLETE,B,medium,0xda5e15e6f9eceaf4e7889d90c7a6358ded25c3e1: dangerous operations are either guard-dominated or restricted to fixed callee addresses under complete analysis.,"exec=2367B; reachable_dangerous=3; unguarded_dangerous=1; unguarded_targets(calldata=0,const=1,unresolved=0,critical=0); guards=2 (strong=2); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,unguarded_call_to_fixed_callee,"Callee addresses are fixed, but calldata forwarded to those fixed callees was not modelled; a fixed callee that itself moves assets on behalf of the caller would not be distinguished here. | No verified source on Sourcify; conclusion rests on bytecode evidence only.",0xda5e15e6f9eceaf4e7889d90c7a6358ded25c3e1,2420,25681398,4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xda5e15e6f9eceaf4e7889d90c7a6358ded25c3e1.json,https://etherscan.io/address/0xda5e15e6f9eceaf4e7889d90c7a6358ded25c3e1,,"1 reachable unguarded call site(s), all to fixed constant callee addresses — the caller cannot redirect them | guards: 2 strong (hardcoded_address_check)",hardcoded_address_check (msg.sender compared against a fixed address literal),v3
V2-0383,0x252fe07aff7bf7f39704a615b1b347827e90db7f,8f05f538b8016b7bdcba34a41c6eb68d97a3aba8f4b1f40ea980123a88673a6a,FAM00097,1,,COMPLETE,B,medium,0x252fe07aff7bf7f39704a615b1b347827e90db7f: reachable capabilities are protected by authorization checks under complete analysis.,"exec=3348B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=4 (strong=4); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x252fe07aff7bf7f39704a615b1b347827e90db7f,3401,25595918,51,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x252fe07aff7bf7f39704a615b1b347827e90db7f.json,https://etherscan.io/address/0x252fe07aff7bf7f39704a615b1b347827e90db7f,label_changed_v1_B_to_v2_R2,"every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 4 strong (hardcoded_address_check, self_call_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)",hardcoded_address_check (msg.sender compared against a fixed address literal) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result),v3
V2-0387,0x49bd6523dffb8e8cc4f8efbc3c3470389ba2c2ac,91515d984f70f25b09919012880205b419023fe1ee91b780fdb43702514517d6,FAM00168,1,SOURCIFY_VERIFIED_UNNAMED,COMPLETE,R1,medium,0x49bd6523dffb8e8cc4f8efbc3c3470389ba2c2ac: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=4700B; reachable_dangerous=7; unguarded_dangerous=7; unguarded_targets(calldata=4,const=0,unresolved=3,critical=0); guards=1 (strong=1); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,,0x49bd6523dffb8e8cc4f8efbc3c3470389ba2c2ac,4753,25659287,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x49bd6523dffb8e8cc4f8efbc3c3470389ba2c2ac.json,https://etherscan.io/address/0x49bd6523dffb8e8cc4f8efbc3c3470389ba2c2ac,r1_case; verified_source; label_changed_v1_R2_to_v2_R1,"4 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 1 strong guard(s) (caller_check), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region",caller_check (msg.sender compared against an unresolved value),v3
V2-0390,0x6a6d367579bfc74f86dd61655e0066f60b04e7b9,91867c25963477ed836d7b2ad1d063289df0663183a3fde5192bee023528c955,FAM00220,1,,COMPLETE,B,medium,0x6a6d367579bfc74f86dd61655e0066f60b04e7b9: dangerous operations are either guard-dominated or restricted to fixed callee addresses under complete analysis.,"exec=2087B; reachable_dangerous=5; unguarded_dangerous=1; unguarded_targets(calldata=0,const=1,unresolved=0,critical=0); guards=3 (strong=3); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,unguarded_call_to_fixed_callee,"Callee addresses are fixed, but calldata forwarded to those fixed callees was not modelled; a fixed callee that itself moves assets on behalf of the caller would not be distinguished here. | No verified source on Sourcify; conclusion rests on bytecode evidence only.",0x6a6d367579bfc74f86dd61655e0066f60b04e7b9,2140,25613349,7,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6a6d367579bfc74f86dd61655e0066f60b04e7b9.json,https://etherscan.io/address/0x6a6d367579bfc74f86dd61655e0066f60b04e7b9,,"1 reachable unguarded call site(s), all to fixed constant callee addresses — the caller cannot redirect them | guards: 3 strong (hardcoded_address_check)",hardcoded_address_check (msg.sender compared against a fixed address literal),v3
V2-0394,0x029901e77902e3656ee7b207d04df5330c4450c7,936f67dc9f7d4c0a06671ac41b942271f51578ad931ea3e6cdbc949f02167452,FAM00018,1,,COMPLETE,B,medium,0x029901e77902e3656ee7b207d04df5330c4450c7: reachable capabilities are protected by authorization checks under complete analysis.,"exec=3234B; reachable_dangerous=2; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=2 (strong=2); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x029901e77902e3656ee7b207d04df5330c4450c7,3287,25609023,3,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x029901e77902e3656ee7b207d04df5330c4450c7.json,https://etherscan.io/address/0x029901e77902e3656ee7b207d04df5330c4450c7,label_changed_v1_B_to_v2_R2,every reachable dangerous operation (CALLx2) is dominated by a caller or signature guard | guards: 2 strong (hardcoded_address_check),hardcoded_address_check (msg.sender compared against a fixed address literal),v3
V2-0395,0xa72fffb32d0ed42866a00eeefd698a846679547f,93dda2898c209614114a8c901bfea82bc6b2881275be0b6bfd34d59880f035bb,FAM00318,1,,COMPLETE,R1,medium,0xa72fffb32d0ed42866a00eeefd698a846679547f: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=3081B; reachable_dangerous=3; unguarded_dangerous=3; unguarded_targets(calldata=2,const=0,unresolved=0,critical=0); guards=0 (strong=0); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,,0xa72fffb32d0ed42866a00eeefd698a846679547f,3134,25662955,2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa72fffb32d0ed42866a00eeefd698a846679547f.json,https://etherscan.io/address/0xa72fffb32d0ed42866a00eeefd698a846679547f,low_confidence; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_R2,"2 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 0 strong guard(s), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region",,v3
V2-0397,0x4d073346a707d0a56b73bac8b2e8d5ddf94f93b5,94dd482f0a49ee6b38c722c5b6beecc31fac58b20a93da9776d060d95bbb10db,FAM00176,1,,COMPLETE,B,medium,0x4d073346a707d0a56b73bac8b2e8d5ddf94f93b5: reachable capabilities are protected by authorization checks under complete analysis.,"exec=8084B; reachable_dangerous=24; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=14 (strong=12); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x4d073346a707d0a56b73bac8b2e8d5ddf94f93b5,8137,25683690,54,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4d073346a707d0a56b73bac8b2e8d5ddf94f93b5.json,https://etherscan.io/address/0x4d073346a707d0a56b73bac8b2e8d5ddf94f93b5,,"every reachable dangerous operation (CALLx24) is dominated by a caller or signature guard | guards: 12 strong (caller_check, storage_based_caller_check)",caller_check (msg.sender compared against an unresolved value) | storage_based_caller_check (msg.sender compared against a stored authority),v3
V2-0401,0x9937aa204df7c95dc00a4489fb27dfb0f90dead7,97a0f07a6151278c42208e13741f9d03aa83581d65a00aa9addfdba128e3c942,FAM00016,1,,PARTIAL,U,medium,"0x9937aa204df7c95dc00a4489fb27dfb0f90dead7: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x1, DELEGATECALLx1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x1, DELEGATECALLx1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,"dangerous capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x1, DELEGATECALLx1",0x9937aa204df7c95dc00a4489fb27dfb0f90dead7,13527,25603603,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9937aa204df7c95dc00a4489fb27dfb0f90dead7.json,https://etherscan.io/address/0x9937aa204df7c95dc00a4489fb27dfb0f90dead7,low_confidence; analyzer_disagreement_present_but_unreached; proxy_or_delegatecall; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0402,0x064f5c540e81c5c72c3542f785eecffd9e54aed7,97bd7a979abb7394e81ef23411ea8eff46bbcc782d385da9f3ffd217f0ecab72,FAM00027,1,,PARTIAL,U,medium,"0x064f5c540e81c5c72c3542f785eecffd9e54aed7: control-flow coverage is incomplete (traversal hit its per-pc state cap; exploration was truncated), so whether the reachable capabilities are protected cannot be determined.","exec=22629B; reachable_dangerous=23; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=190 (strong=3); ecrecover=False; coverage=PARTIAL; why_partial=traversal hit its per-pc state cap; exploration was truncated",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,traversal hit its per-pc state cap; exploration was truncated,0x064f5c540e81c5c72c3542f785eecffd9e54aed7,22629,25650944,4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x064f5c540e81c5c72c3542f785eecffd9e54aed7.json,https://etherscan.io/address/0x064f5c540e81c5c72c3542f785eecffd9e54aed7,low_confidence; no_recognizable_solidity_metadata,"reachable dangerous operations found: 23 | strong authorization guards observed: 3 (hardcoded_address_check, self_call_check, storage_based_caller_check)","hardcoded_address_check (msg.sender compared against a fixed address literal) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | storage_based_caller_check (msg.sender compared against a stored authority) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0403,0x33f1003a3bbe8242be248da9b439cdce5a0ba970,97e89c27b41305c025abcb627c5785920c2ac651b67604f3721d8ce7a18f88a3,FAM00120,1,,COMPLETE,R1,medium,0x33f1003a3bbe8242be248da9b439cdce5a0ba970: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=1606B; reachable_dangerous=2; unguarded_dangerous=2; unguarded_targets(calldata=1,const=1,unresolved=0,critical=0); guards=0 (strong=0); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,,0x33f1003a3bbe8242be248da9b439cdce5a0ba970,1659,25610665,7,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x33f1003a3bbe8242be248da9b439cdce5a0ba970.json,https://etherscan.io/address/0x33f1003a3bbe8242be248da9b439cdce5a0ba970,,"1 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 0 strong guard(s), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region",,v3
V2-0410,0xbbb2bb529b2c3842e4e391a27f35682fa0e187e2,9ba5fbe77cb54df0be80210aeeb9c7cf6890e0c1b24e585602e95d5d99c4e6d0,FAM00016,1,,PARTIAL,U,medium,"0xbbb2bb529b2c3842e4e391a27f35682fa0e187e2: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0xbbb2bb529b2c3842e4e391a27f35682fa0e187e2,13527,25595539,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xbbb2bb529b2c3842e4e391a27f35682fa0e187e2.json,https://etherscan.io/address/0xbbb2bb529b2c3842e4e391a27f35682fa0e187e2,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0412,0x4986579bcdd269b3f3c51eb0954114b2694afcf4,9c70a5ae88a317c27c02f71e816e1ad095c8c2b3e90eed6185bf87a83274e236,FAM00167,1,SOURCIFY_VERIFIED_UNNAMED,COMPLETE,R2,medium,0x4986579bcdd269b3f3c51eb0954114b2694afcf4: a reachable unguarded call has an unresolved callee; that one dependency decides whether it is adequately protected.,"exec=4426B; reachable_dangerous=1; unguarded_dangerous=1; unguarded_targets(calldata=0,const=0,unresolved=1,critical=0); guards=2 (strong=1); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,R2,medium,,unresolved_call_target_provenance,"The single blocking dependency is callee provenance: the target is computed through memory, which this analyzer does not track transitively. If it derives from calldata the path is attacker-directed; if from a fixed stored value it is not.",0x4986579bcdd269b3f3c51eb0954114b2694afcf4,4426,25600115,30,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4986579bcdd269b3f3c51eb0954114b2694afcf4.json,https://etherscan.io/address/0x4986579bcdd269b3f3c51eb0954114b2694afcf4,u_case; verified_source; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U; no_recognizable_solidity_metadata,1 reachable unguarded call site(s) whose callee address is neither a constant nor traceable to calldata | strong guards present: 1 (signature_authorization),"signature_authorization (branch depends on an ecrecover result) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0413,0x48fd218c9130536df3d0a6e21d3704b8fa0660fa,9c791f89029aa59734bacfccdb082c7453de895cee505c90a2eaad3e7c6f4a73,FAM00016,1,,PARTIAL,U,medium,"0x48fd218c9130536df3d0a6e21d3704b8fa0660fa: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,"dangerous capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x1",0x48fd218c9130536df3d0a6e21d3704b8fa0660fa,13527,25611004,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x48fd218c9130536df3d0a6e21d3704b8fa0660fa.json,https://etherscan.io/address/0x48fd218c9130536df3d0a6e21d3704b8fa0660fa,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0414,0xb88b8255df76bf5898be3817a914e2f233ee26b2,9c7a35a55dd96a5a6638429d35ae20fbb4b6cf53c389ffc36f901f652a47c60c,FAM00340,1,,COMPLETE,B,medium,0xb88b8255df76bf5898be3817a914e2f233ee26b2: reachable capabilities are protected by authorization checks under complete analysis.,"exec=2161B; reachable_dangerous=7; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=14 (strong=12); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xb88b8255df76bf5898be3817a914e2f233ee26b2,2214,25637739,18,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb88b8255df76bf5898be3817a914e2f233ee26b2.json,https://etherscan.io/address/0xb88b8255df76bf5898be3817a914e2f233ee26b2,label_changed_v1_B_to_v2_R2,every reachable dangerous operation (CALLx7) is dominated by a caller or signature guard | guards: 12 strong (self_call_check),self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | self_call_check (tx.origin == address(this)) — the canonical EIP-7702 pattern,v3
V2-0415,0x24c71aa9aa0ce5fb95ffc0f276eced02467d4e4d,9ca12d7863c8903ed6c1ca6966ebc31def130df99bfdab76ba4017feeb5799f3,FAM00094,1,,COMPLETE,B,medium,0x24c71aa9aa0ce5fb95ffc0f276eced02467d4e4d: dangerous operations are either guard-dominated or restricted to fixed callee addresses under complete analysis.,"exec=2087B; reachable_dangerous=5; unguarded_dangerous=1; unguarded_targets(calldata=0,const=1,unresolved=0,critical=0); guards=3 (strong=3); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,unguarded_call_to_fixed_callee,"Callee addresses are fixed, but calldata forwarded to those fixed callees was not modelled; a fixed callee that itself moves assets on behalf of the caller would not be distinguished here. | No verified source on Sourcify; conclusion rests on bytecode evidence only.",0x24c71aa9aa0ce5fb95ffc0f276eced02467d4e4d,2140,25602018,22,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x24c71aa9aa0ce5fb95ffc0f276eced02467d4e4d.json,https://etherscan.io/address/0x24c71aa9aa0ce5fb95ffc0f276eced02467d4e4d,,"1 reachable unguarded call site(s), all to fixed constant callee addresses — the caller cannot redirect them | guards: 3 strong (hardcoded_address_check)",hardcoded_address_check (msg.sender compared against a fixed address literal),v3
V2-0417,0x7483ca5309cbc2d4d66a12e9a2d4d0d6ffdd348c,9d3257bfe1f57e655a2375f78f6e4d3f2f3c6f9f9c7aad222769a718d30117d0,FAM00016,1,,PARTIAL,U,medium,"0x7483ca5309cbc2d4d66a12e9a2d4d0d6ffdd348c: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0x7483ca5309cbc2d4d66a12e9a2d4d0d6ffdd348c,13527,25628024,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7483ca5309cbc2d4d66a12e9a2d4d0d6ffdd348c.json,https://etherscan.io/address/0x7483ca5309cbc2d4d66a12e9a2d4d0d6ffdd348c,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0420,0xbe8aba4070c45118f3070f7c261ce6b4e2364be6,9f19ed8db9f22ef3c2b7f6a5974e307d12e9588f1fed4d360a072db9a60e4504,FAM00016,1,,PARTIAL,U,medium,"0xbe8aba4070c45118f3070f7c261ce6b4e2364be6: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0xbe8aba4070c45118f3070f7c261ce6b4e2364be6,13527,25614279,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xbe8aba4070c45118f3070f7c261ce6b4e2364be6.json,https://etherscan.io/address/0xbe8aba4070c45118f3070f7c261ce6b4e2364be6,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0422,0xa8167f866f79e46cbded276ea3db7389ad188003,a06d19639d9fbef5b0f08de709ee59d707d6768545f1e0a2c7cec4b05780b597,FAM00069,1,,COMPLETE,B,medium,0xa8167f866f79e46cbded276ea3db7389ad188003: reachable capabilities are protected by authorization checks under complete analysis.,"exec=1394B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=1 (strong=1); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xa8167f866f79e46cbded276ea3db7389ad188003,1447,25680143,50,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa8167f866f79e46cbded276ea3db7389ad188003.json,https://etherscan.io/address/0xa8167f866f79e46cbded276ea3db7389ad188003,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U,every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 1 strong (hardcoded_address_check),hardcoded_address_check (msg.sender compared against a fixed address literal),v3
V2-0424,0x9c34ac9479ea7b9f5df8525ff5ed98363057a87e,a211fd742b211ad83e838112f359681041145ae681ddbdde1a9a066f90a10446,FAM00304,1,,COMPLETE,R1,medium,0x9c34ac9479ea7b9f5df8525ff5ed98363057a87e: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=5843B; reachable_dangerous=4; unguarded_dangerous=4; unguarded_targets(calldata=3,const=1,unresolved=0,critical=0); guards=0 (strong=0); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,,0x9c34ac9479ea7b9f5df8525ff5ed98363057a87e,5896,25609431,40,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9c34ac9479ea7b9f5df8525ff5ed98363057a87e.json,https://etherscan.io/address/0x9c34ac9479ea7b9f5df8525ff5ed98363057a87e,r1_case; label_changed_v1_R2_to_v2_R1,"3 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 0 strong guard(s), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region",,v3
