experiment_id,outer_fold,recipient_sid,recipient_address,recipient_family,recipient_partition,recipient_label,donor_sid,donor_address,donor_family,donor_partition_pool,donor_subset,condition,flooding_fraction,segment_index,byte_offset,byte_length,copied_segment_sha256,transformation_seed,rng_domain
GMUTVOL_V2,2,optimism:0x6d7a717bf4932925e1098e92dcc627cc965277db,0x6d7a717bf4932925e1098e92dcc627cc965277db,F00015,test,1,ethereum(implied):0x6ae114d7fbf2bb9ed853935aab342cd45572de6b,0x6ae114d7fbf2bb9ed853935aab342cd45572de6b,F00429,test,benign_general,GVOL:F50,0.5,0,2338,3188,8d71d6878d01ca3366fa08979c7d121715c7e2a7e484645456657de2a7d64a00,14219734602364888862,test
GMUTVOL_V2,2,optimism:0x5988a86fc66edb1cf559dc64fef7c18868e64350,0x5988a86fc66edb1cf559dc64fef7c18868e64350,F00019,test,1,ethereum(implied):0xb68fc030b0b21cf32db8a708a5e981bb91578d79,0xb68fc030b0b21cf32db8a708a5e981bb91578d79,F00600,test,benign_general,GVOL:F50,0.5,0,602,2783,9e481ebacc0aa349710d954335fd144cc75a7da3dfe22b0b5f8a6b544f196904,17154847608309939248,test
GMUTVOL_V2,2,optimism:0xae3c3839280afe3310c4cd5de9adb434965917a3,0xae3c3839280afe3310c4cd5de9adb434965917a3,F00001,test,1,ethereum(implied):0xde6b00dfca38af88d2cc1c0abb51ed65d2db9d99,0xde6b00dfca38af88d2cc1c0abb51ed65d2db9d99,F00434,test,benign_general,GVOL:F50,0.5,0,10491,2555,f99592a4d7eca6e2a3d125b4f941a5e774686683e660bf86b20e737a21a04b3a,10791939137725669491,test
GMUTVOL_V2,2,optimism:0x0dd61275ecd8666b3bfe77ff1ce17a98b542caad,0x0dd61275ecd8666b3bfe77ff1ce17a98b542caad,F00024,test,1,ethereum(implied):0x7ffdbb0649a4c5a9cca8ad41c455710f491b6af3,0x7ffdbb0649a4c5a9cca8ad41c455710f491b6af3,F00311,test,benign_general,GVOL:F50,0.5,0,15950,1070,6bd69425f432ca62f7b71b68e7a396186d1d23bc28a257108ee2bbe015fe882a,14127528332733717181,test
GMUTVOL_V2,2,optimism:0xf799ca6393f11228aec787c35d6b2b96864c7608,0xf799ca6393f11228aec787c35d6b2b96864c7608,F00025,test,1,ethereum(implied):0xabc8bf3823b03e1690a39f5cd03fe1e2fd136e8c,0xabc8bf3823b03e1690a39f5cd03fe1e2fd136e8c,F00293,test,benign_general,GVOL:F50,0.5,0,3027,1164,d51f078ba3b5ed677785bb83a14b8d091f0a3075f4f6ddf0e6bbbcf5e801a4fb,2147738797864445959,test
GMUTVOL_V2,2,optimism:0x3cf292682f0421cd196c131b2a30e00b266b5782,0x3cf292682f0421cd196c131b2a30e00b266b5782,F00026,test,1,ethereum(implied):0x18b2adb675c639d4e1e6bac2f120be0af7d6bf30,0x18b2adb675c639d4e1e6bac2f120be0af7d6bf30,F00379,test,benign_general,GVOL:F50,0.5,0,2844,139,c884dc405dc8715cd2d61ef58185423409eefc18bf79b688b3eebd59571cf346,11697401448833189268,test
GMUTVOL_V2,2,optimism:0x08b46679cbab7cfbd4093038419f1461fe479e37,0x08b46679cbab7cfbd4093038419f1461fe479e37,F00001,test,1,ethereum(implied):0xb68fc030b0b21cf32db8a708a5e981bb91578d79,0xb68fc030b0b21cf32db8a708a5e981bb91578d79,F00600,test,benign_general,GVOL:F50,0.5,0,2310,2555,6822e2f09bda37d4e5b45a0b685965e4df799653621aea953d023b4920c97601,4611060888353527248,test
GMUTVOL_V2,2,gnosis:0xdd3b42b0d15d74604f493a59a7876a87c6bffbc0,0xdd3b42b0d15d74604f493a59a7876a87c6bffbc0,F00015,test,1,ethereum(implied):0x3d65f057b560c1fb154e21620c61ed0353848dbc,0x3d65f057b560c1fb154e21620c61ed0353848dbc,F00228,test,benign_general,GVOL:F50,0.5,0,0,2398,c23443c88c4a5c7b12d47aa8c791079729dcda78ea6c3bd82f9a506048349ab3,7485775639104540233,test
GMUTVOL_V2,2,gnosis:0xdd3b42b0d15d74604f493a59a7876a87c6bffbc0,0xdd3b42b0d15d74604f493a59a7876a87c6bffbc0,F00015,test,1,ethereum(implied):0x6748a7e0d995256c0ba050bb16374fd80cd7ca1e,0x6748a7e0d995256c0ba050bb16374fd80cd7ca1e,F00399,test,benign_general,GVOL:F50,0.5,1,1151,790,f8b450060a99d2b283c5ba8a3d5d647e737302a4488345e44d35a63cb035df65,7485775639104540233,test
GMUTVOL_V2,2,gnosis:0xc85230fbb8901f60a43cabaf4a7d15169c32b30b,0xc85230fbb8901f60a43cabaf4a7d15169c32b30b,F00001,test,1,ethereum(implied):0x2a8a5a8c640686fb6757387fdd7811314c5e4ba7,0x2a8a5a8c640686fb6757387fdd7811314c5e4ba7,F00359,test,benign_general,GVOL:F50,0.5,0,0,1026,0f0ecd3c77a39f8021ac472bc92a029668a7111928d56de7db896b26b0704fbe,4420381336758236275,test
GMUTVOL_V2,2,gnosis:0xc85230fbb8901f60a43cabaf4a7d15169c32b30b,0xc85230fbb8901f60a43cabaf4a7d15169c32b30b,F00001,test,1,ethereum(implied):0x7ef1d5569dbf8589c1ab92356ef1d8527f0d71a9,0x7ef1d5569dbf8589c1ab92356ef1d8527f0d71a9,F00504,test,benign_general,GVOL:F50,0.5,1,417,1529,1f452bd4c5628b21989766197eb74c30655999e5aa09aa87fd9ff9995d71d0b5,4420381336758236275,test
GMUTVOL_V2,2,arbitrum:0x019ec4777db677f05485d5e575cd0fe961e3e0b3,0x019ec4777db677f05485d5e575cd0fe961e3e0b3,F00001,test,1,ethereum(implied):0x9bf6590628095ce0d9e55dc5d07da0e1ca1f71fa,0x9bf6590628095ce0d9e55dc5d07da0e1ca1f71fa,F00384,test,benign_general,GVOL:F50,0.5,0,0,112,a6a51a96c29831e3ba4b8714c6394f90704d237e1f530fa1887b34120d317b3f,9240215048254154767,test
GMUTVOL_V2,2,arbitrum:0x019ec4777db677f05485d5e575cd0fe961e3e0b3,0x019ec4777db677f05485d5e575cd0fe961e3e0b3,F00001,test,1,ethereum(implied):0x65fafecb795fcf6124e2f1247568f6f9ad652167,0x65fafecb795fcf6124e2f1247568f6f9ad652167,F00293,test,benign_general,GVOL:F50,0.5,1,2657,2431,53fe8c91d00ac232da4d5473be8546bac2265d5690830691bb4f8f7b6b1afc9b,9240215048254154767,test
GMUTVOL_V2,2,arbitrum:0x95bee585ec20700a56734c9c46245960c1e39d20,0x95bee585ec20700a56734c9c46245960c1e39d20,F00042,test,1,ethereum(implied):0xb68fc030b0b21cf32db8a708a5e981bb91578d79,0xb68fc030b0b21cf32db8a708a5e981bb91578d79,F00600,test,benign_general,GVOL:F50,0.5,0,1538,1973,35932ba8aee8ce1ab7d67ac9740562556d99bf8f96b64fdba7d012cbc81256a5,1865996470455951976,test
GMUTVOL_V2,2,arbitrum:0x89046d34e70a65acab2152c26a0c8e493b5ba629,0x89046d34e70a65acab2152c26a0c8e493b5ba629,F00008,test,1,ethereum(implied):0xaaf609e63eedd291e5f8e5019a5bf98ca2b4de88,0xaaf609e63eedd291e5f8e5019a5bf98ca2b4de88,F00455,test,benign_general,GVOL:F50,0.5,0,1719,1772,bd350ed6a03c58de09a3fa033a0694009dad953f747598f01c4f6142f3356b15,7220297214193430749,test
GMUTVOL_V2,2,arbitrum:0x289c9c58355e1a7d2b0ad4a5e8f2c3c961b48ae9,0x289c9c58355e1a7d2b0ad4a5e8f2c3c961b48ae9,F00008,test,1,ethereum(implied):0x93407e54a9674aaf2aaa79dd5e2afc435cc031c2,0x93407e54a9674aaf2aaa79dd5e2afc435cc031c2,F00311,test,benign_general,GVOL:F50,0.5,0,1149,1772,f698694d2d3766b07957977e53ae010c770551da7d9d5756cf7781620d38d398,7584368756510032268,test
GMUTVOL_V2,2,arbitrum:0x163193c89de836e82bb121bd0dbcaba7e8ba67dc,0x163193c89de836e82bb121bd0dbcaba7e8ba67dc,F00008,test,1,ethereum(implied):0xffa1413371a902515a36d65641bef51288cc8be6,0xffa1413371a902515a36d65641bef51288cc8be6,F00232,test,benign_general,GVOL:F50,0.5,0,3408,1772,79fe68af97d16229130b6a6eeab4facadc8abf66d9fc73ce849ee92740cf5a9b,16480850193705304056,test
GMUTVOL_V2,2,arbitrum:0x0dd61275ecd8666b3bfe77ff1ce17a98b542caad,0x0dd61275ecd8666b3bfe77ff1ce17a98b542caad,F00024,test,1,ethereum(implied):0x6121b8bf74fda31ee4074a26fb1f1f72c0d9df5a,0x6121b8bf74fda31ee4074a26fb1f1f72c0d9df5a,F00293,test,benign_general,GVOL:F50,0.5,0,4572,1070,126ebecfc5570583efaee4b749265d5789e0b2a15b6b54d03fb7ad5105f5b3e8,12862070768499387449,test
GMUTVOL_V2,2,arbitrum:0x38f34ffe6266c3f3e6a2c1e2a2ff091884a5482e,0x38f34ffe6266c3f3e6a2c1e2a2ff091884a5482e,F00008,test,1,ethereum(implied):0x93407e54a9674aaf2aaa79dd5e2afc435cc031c2,0x93407e54a9674aaf2aaa79dd5e2afc435cc031c2,F00311,test,benign_general,GVOL:F50,0.5,0,12025,1772,a290d0ea81e1223173a4d125773ae35bc88faf8f627a15eab086100e29e8b09e,1153127010284846963,test
GMUTVOL_V2,2,arbitrum:0xdd461b55a8b14da4c889fd2b5dab1f8768203ac4,0xdd461b55a8b14da4c889fd2b5dab1f8768203ac4,F00001,test,1,ethereum(implied):0x4285ec5e77c5a59e06c7d1269bbd7277e7f155e9,0x4285ec5e77c5a59e06c7d1269bbd7277e7f155e9,F00548,test,benign_general,GVOL:F50,0.5,0,6094,2555,8e39f5b3e30ec39b6c6f1a00e4a2735070288b8bdaad417ebee94f778bc70062,5874702914543654193,test
GMUTVOL_V2,2,arbitrum:0x93c1bfc95c20d212c85c6bbc74bd339b3c0086da,0x93c1bfc95c20d212c85c6bbc74bd339b3c0086da,F00008,test,1,ethereum(implied):0x6748a7e0d995256c0ba050bb16374fd80cd7ca1e,0x6748a7e0d995256c0ba050bb16374fd80cd7ca1e,F00399,test,benign_general,GVOL:F50,0.5,0,1845,1892,9c7d0bf98a4cba567270e994b98e7c1bbe8a3a44a1c86f70ec9cb99ec2e62ea7,9782104005449419376,test
GMUTVOL_V2,2,arbitrum:0xf1d92ee5c530138378069c7aa7796fe643bc1b03,0xf1d92ee5c530138378069c7aa7796fe643bc1b03,F00054,test,1,ethereum(implied):0xf770ca79e3c2e95464e72b830461343527d7a1ee,0xf770ca79e3c2e95464e72b830461343527d7a1ee,F00311,test,benign_general,GVOL:F50,0.5,0,48,1742,f39b28a027541fc95d92aa4e53dfc34d667f51e38e8de1b337f63e6e33f62853,1185777547725096951,test
GMUTVOL_V2,2,arbitrum:0x1f18fb6e06c31539304bc700f8f203b43502d0d6,0x1f18fb6e06c31539304bc700f8f203b43502d0d6,F00057,test,1,ethereum(implied):0xb8ea388be9c042db8996300b251c5e1ac5e83679,0xb8ea388be9c042db8996300b251c5e1ac5e83679,F00542,test,benign_general,GVOL:F50,0.5,0,687,813,7997f84ea6a1fdbcb5f52dbe0a36bccc3580ab8b683c6816241748739c270427,13843581224332236296,test
GMUTVOL_V2,2,base:0x572065f25b2af0081bca42d1b173e507e8005e54,0x572065f25b2af0081bca42d1b173e507e8005e54,F00008,test,1,ethereum(implied):0x831362340fa7a7e4666d102ec2bf10b417b58b6d,0x831362340fa7a7e4666d102ec2bf10b417b58b6d,F00642,test,benign_general,GVOL:F50,0.5,0,1894,1772,eac106dd9d37d7aa93ae2c092746db8484490bf07c49444e8538680518052d48,4156628961420528259,test
GMUTVOL_V2,2,base:0xe421de693a75ae8a6ef68346fcf4fb59a59667c0,0xe421de693a75ae8a6ef68346fcf4fb59a59667c0,F00064,test,1,ethereum(implied):0x9bf6590628095ce0d9e55dc5d07da0e1ca1f71fa,0x9bf6590628095ce0d9e55dc5d07da0e1ca1f71fa,F00384,test,benign_general,GVOL:F50,0.5,0,0,112,a6a51a96c29831e3ba4b8714c6394f90704d237e1f530fa1887b34120d317b3f,7606941752805556131,test
GMUTVOL_V2,2,base:0xe421de693a75ae8a6ef68346fcf4fb59a59667c0,0xe421de693a75ae8a6ef68346fcf4fb59a59667c0,F00064,test,1,ethereum(implied):0xfe2f629bdee0a9669a2c62631f857b328c862082,0xfe2f629bdee0a9669a2c62631f857b328c862082,F00452,test,benign_general,GVOL:F50,0.5,1,4306,1230,71505a5a2915435efe759e56772802b22ec8b5617b599d785101c49856051f32,7606941752805556131,test
GMUTVOL_V2,2,base:0xee4cb9f00505ab2eeddd571b0ad9a0721ecfa241,0xee4cb9f00505ab2eeddd571b0ad9a0721ecfa241,F00066,test,1,ethereum(implied):0xabc8bf3823b03e1690a39f5cd03fe1e2fd136e8c,0xabc8bf3823b03e1690a39f5cd03fe1e2fd136e8c,F00293,test,benign_general,GVOL:F50,0.5,0,4815,815,f8a6e44d67f95bdc236111d4766760e44717ef2c67a9d3d061e27d46756078b0,12714120657163921847,test
GMUTVOL_V2,2,base:0x5d64ab153ee5b056335187147c9e54ed545fe249,0x5d64ab153ee5b056335187147c9e54ed545fe249,F00001,test,1,ethereum(implied):0x28ebdd7cbd2fe25c9fa501e25bb87c34cbe2b908,0x28ebdd7cbd2fe25c9fa501e25bb87c34cbe2b908,F00299,test,benign_general,GVOL:F50,0.5,0,4926,2543,5be4f3aafc98675ea93e39b0c091d6b6e4b360357302dfb3451c73b7e6f61f51,10679992659896493140,test
GMUTVOL_V2,2,base:0x506e1132346397bebb589df00f4b8df1d5087362,0x506e1132346397bebb589df00f4b8df1d5087362,F00066,test,1,ethereum(implied):0xb68fc030b0b21cf32db8a708a5e981bb91578d79,0xb68fc030b0b21cf32db8a708a5e981bb91578d79,F00600,test,benign_general,GVOL:F50,0.5,0,4674,917,e4492ce85eb96aa799fdf826602f444d5a6a7214f436ee0469875364f9645715,9515221155161639869,test
GMUTVOL_V2,2,base:0x72ec679bc22cc91abcc3bcbbe93b977a6b7b6571,0x72ec679bc22cc91abcc3bcbbe93b977a6b7b6571,F00024,test,1,ethereum(implied):0xda9feccac80f76cd355060722eedcdf3d94abd64,0xda9feccac80f76cd355060722eedcdf3d94abd64,F00532,test,benign_general,GVOL:F50,0.5,0,44,1000,125d06603132a9b7de980c779987bce93c6f9dbd8b629a4e53d7982ffc7a3fea,9209431516575101394,test
GMUTVOL_V2,2,base:0x7f0fc823ff1089dfb2d0e3923c67daa98c70bcc3,0x7f0fc823ff1089dfb2d0e3923c67daa98c70bcc3,F00066,test,1,ethereum(implied):0x295e32f95c42999b90f5e8abb059b38f1f1894bf,0x295e32f95c42999b90f5e8abb059b38f1f1894bf,F00342,test,benign_general,GVOL:F50,0.5,0,27,901,800adcb3b2433d0f6bad33a8d51a8abe11cb659fe79d372732492c3a2d21fb48,6752009535985969485,test
GMUTVOL_V2,2,base:0x7c871113df5f3bcf5219eaaa727ec34bc323f2dd,0x7c871113df5f3bcf5219eaaa727ec34bc323f2dd,F00068,test,1,ethereum(implied):0xf75396ea59d194820066e4748d167268049b3a37,0xf75396ea59d194820066e4748d167268049b3a37,F00537,test,benign_general,GVOL:F50,0.5,0,2212,379,a69180d5fcdf2f27b52db7751a9e74fae85849be3fbdb8a83d51def9eb3b1231,5932830785845688237,test
GMUTVOL_V2,2,base:0xf74896bfeb20c2167d87bf4217172eec23d11a00,0xf74896bfeb20c2167d87bf4217172eec23d11a00,F00008,test,1,ethereum(implied):0x27c3f309a0bf05e7c0c7fbe4a4d1007c88d3aab8,0x27c3f309a0bf05e7c0c7fbe4a4d1007c88d3aab8,F00262,test,benign_general,GVOL:F50,0.5,0,10413,1772,3676a291135a57e873a041753b1c55a35468952330d13f45b3c76a2cb7cdb3f9,14213056504886511372,test
GMUTVOL_V2,2,base:0x68d778f7ba2a4f5191e74efee6ae9c8c2cf6d075,0x68d778f7ba2a4f5191e74efee6ae9c8c2cf6d075,F00001,test,1,ethereum(implied):0xb0683aec45f68e42e843bcf6f709daef87fbed98,0xb0683aec45f68e42e843bcf6f709daef87fbed98,F00617,test,benign_general,GVOL:F50,0.5,0,1307,2543,b2fb38adc1e8a323982802ba1e8476b8e5fc2bb762d2bdea1481a191eb42fbad,937942152570438222,test
GMUTVOL_V2,2,base:0xf86ca31096dc981d105b125b537179c66954b55e,0xf86ca31096dc981d105b125b537179c66954b55e,F00072,test,1,ethereum(implied):0x63b82bfc980349970deee1807354d728fe2f81ae,0x63b82bfc980349970deee1807354d728fe2f81ae,F00239,test,benign_general,GVOL:F50,0.5,0,2578,559,7571af3472c625d40d91066d17b9fad3ecd0da0a806c37543d4137ec0054136e,10165445508460046249,test
GMUTVOL_V2,2,base:0x17164ef1732d0f02c440035641fa4460d614fa1a,0x17164ef1732d0f02c440035641fa4460d614fa1a,F00015,test,1,ethereum(implied):0xde6b00dfca38af88d2cc1c0abb51ed65d2db9d99,0xde6b00dfca38af88d2cc1c0abb51ed65d2db9d99,F00434,test,benign_general,GVOL:F50,0.5,0,8734,3188,4cd07174dab3f59729ae73372fa7409be1a694798449068cd3909af056f54325,18351267108475922556,test
GMUTVOL_V2,2,base:0x5f0393396359b58366049e7b11aa786de4c473fd,0x5f0393396359b58366049e7b11aa786de4c473fd,F00008,test,1,ethereum(implied):0x92960d848f52aab633ebd2f50bdeda06c93c04c2,0x92960d848f52aab633ebd2f50bdeda06c93c04c2,F00478,test,benign_general,GVOL:F50,0.5,0,3825,1772,67b896f815ae36927c6a8897afc9fccec83bb032df6743ec99e744a7d7a81220,15082660468773164589,test
GMUTVOL_V2,2,base:0xd5864ea79230263b7ed860ca358d59402311c0b7,0xd5864ea79230263b7ed860ca358d59402311c0b7,F00008,test,1,ethereum(implied):0x25c2c4ff876938400ac434a6cdfd723ec62a5eb8,0x25c2c4ff876938400ac434a6cdfd723ec62a5eb8,F00595,test,benign_general,GVOL:F50,0.5,0,12481,1772,62546bc3aa20cf4657c3daa205574b58b8d18d9c4004133854011e797ee5d519,15126137949939433902,test
GMUTVOL_V2,2,base:0x62738fee245cb8a22fc3761598f9f1b816e52445,0x62738fee245cb8a22fc3761598f9f1b816e52445,F00015,test,1,ethereum(implied):0xc698b0f44454dc630cb800d0764367336b8608d7,0xc698b0f44454dc630cb800d0764367336b8608d7,F00570,test,benign_general,GVOL:F50,0.5,0,0,1935,be4b0f7593f4ca46ec1e8a598668a04664fd75139cb25ad3c9196c8dbf82129e,1864761921604304418,test
GMUTVOL_V2,2,base:0x62738fee245cb8a22fc3761598f9f1b816e52445,0x62738fee245cb8a22fc3761598f9f1b816e52445,F00015,test,1,ethereum(implied):0x2a8a5a8c640686fb6757387fdd7811314c5e4ba7,0x2a8a5a8c640686fb6757387fdd7811314c5e4ba7,F00359,test,benign_general,GVOL:F50,0.5,1,0,1026,0f0ecd3c77a39f8021ac472bc92a029668a7111928d56de7db896b26b0704fbe,1864761921604304418,test
GMUTVOL_V2,2,base:0x62738fee245cb8a22fc3761598f9f1b816e52445,0x62738fee245cb8a22fc3761598f9f1b816e52445,F00015,test,1,ethereum(implied):0xa6354ec7e4a63f0e75ca3e624eff21d57055dadf,0xa6354ec7e4a63f0e75ca3e624eff21d57055dadf,F00313,test,benign_general,GVOL:F50,0.5,2,0,216,cca02cea224a5ccf5af06a76ba2d74cfbbcd2fe1890dc270f8c6a215ef638464,1864761921604304418,test
GMUTVOL_V2,2,base:0x62738fee245cb8a22fc3761598f9f1b816e52445,0x62738fee245cb8a22fc3761598f9f1b816e52445,F00015,test,1,ethereum(implied):0xe2e7e2519846e17ef6251e31595cc5b5f2279d18,0xe2e7e2519846e17ef6251e31595cc5b5f2279d18,F00286,test,benign_general,GVOL:F50,0.5,3,4681,11,e87264eb78422ed94657a7be5e6d1846e30ce5db4edbf04e1cba9102de7d6487,1864761921604304418,test
GMUTVOL_V2,2,base:0x6700e6332fcd7be4b1c72c2e77abb62556f6453f,0x6700e6332fcd7be4b1c72c2e77abb62556f6453f,F00066,test,1,ethereum(implied):0xfe2f629bdee0a9669a2c62631f857b328c862082,0xfe2f629bdee0a9669a2c62631f857b328c862082,F00452,test,benign_general,GVOL:F50,0.5,0,4661,901,74f5d98c9a6b501cea9c52a12be0c0aed1baafc45ae6e4a61e7e4a67f0961358,5712980420836878756,test
GMUTVOL_V2,2,base:0x04d1014a442e4e57195dbe3552211657271181b5,0x04d1014a442e4e57195dbe3552211657271181b5,F00008,test,1,ethereum(implied):0x25c2c4ff876938400ac434a6cdfd723ec62a5eb8,0x25c2c4ff876938400ac434a6cdfd723ec62a5eb8,F00595,test,benign_general,GVOL:F50,0.5,0,3475,2141,c7bc720de9c20120411e207d6874fc5cb671f7fcdf0c45be988342fbe902c876,2725394936734613966,test
GMUTVOL_V2,2,base:0x9679a231fb530a5cd4d6314328e4aadc068f1b34,0x9679a231fb530a5cd4d6314328e4aadc068f1b34,F00068,test,1,ethereum(implied):0x7d0cc5f36cff41510ec0bc238efba10293d48577,0x7d0cc5f36cff41510ec0bc238efba10293d48577,F00379,test,benign_general,GVOL:F50,0.5,0,8294,379,27004622349c7ebd32da862b03b82899839f3220ac73f16a921ccd77553a6259,6465257763769717085,test
GMUTVOL_V2,2,base:0x7ad2c685cbc9468576598cb8a3b0956e128c74a8,0x7ad2c685cbc9468576598cb8a3b0956e128c74a8,F00083,test,1,ethereum(implied):0x658348bb640cf1531970d54f66a7a2298386af2e,0x658348bb640cf1531970d54f66a7a2298386af2e,F00407,test,benign_general,GVOL:F50,0.5,0,10,871,cee05bcf49e09f0d4019fa62a7c1e84994d180af57c4f5252a85479c9508db4f,2939273519478865532,test
GMUTVOL_V2,2,base:0x5340dce24f966ce374b5ab5b66586027fcfc3452,0x5340dce24f966ce374b5ab5b66586027fcfc3452,F00084,test,1,ethereum(implied):0x92407f64cf3e3095e992b532d4016ba292fcbdae,0x92407f64cf3e3095e992b532d4016ba292fcbdae,F00505,test,benign_general,GVOL:F50,0.5,0,637,788,1fdaf316f65f66869bf84ddf947b916388363b692f393ac30abc63927a2b1c55,12592997165452091172,test
GMUTVOL_V2,2,base:0x6e12b2430eb146aba9ce42371d6570fbecf25488,0x6e12b2430eb146aba9ce42371d6570fbecf25488,F00066,test,1,ethereum(implied):0x6389031270cc2381e72aa9309646465c69d60092,0x6389031270cc2381e72aa9309646465c69d60092,F00483,test,benign_general,GVOL:F50,0.5,0,6373,909,a870d20f8c4a6c57fa48456d28576b723d07ca0f9255f16f2763be8a54be7cf7,1703495316362927682,test
GMUTVOL_V2,2,base:0x05099f3d8b4078c2c91425163762c7c6d4164f11,0x05099f3d8b4078c2c91425163762c7c6d4164f11,F00066,test,1,ethereum(implied):0x5fb55564241d3ad1f9cf8891545f63ffda23f368,0x5fb55564241d3ad1f9cf8891545f63ffda23f368,F00643,test,benign_general,GVOL:F50,0.5,0,11623,1079,c577065f334715fb3e5b343060c6975087d0ee31d591aa5d02d9947dc8affc76,13235624396806040991,test
GMUTVOL_V2,2,base:0x71f968f9f220b9cb53f58af1621cad1522d3f178,0x71f968f9f220b9cb53f58af1621cad1522d3f178,F00001,test,1,ethereum(implied):0x36058cc257967db1912fc276f9cbec072cd572cb,0x36058cc257967db1912fc276f9cbec072cd572cb,F00311,test,benign_general,GVOL:F50,0.5,0,13730,2543,6668a2efd9c6af93b6a048d5078e3f19865fb9e2d465d84a54bd2200c8a3d689,14190329200643279957,test
GMUTVOL_V2,2,base:0xaa1d67342d4233bd1b600cdd865827265333e4b4,0xaa1d67342d4233bd1b600cdd865827265333e4b4,F00026,test,1,ethereum(implied):0xb8ea388be9c042db8996300b251c5e1ac5e83679,0xb8ea388be9c042db8996300b251c5e1ac5e83679,F00542,test,benign_general,GVOL:F50,0.5,0,1707,139,954e0f19220d8681bbc13349b60325c83a1218a87fbee2323487f7c9855aae1a,17037447363925285177,test
GMUTVOL_V2,2,base:0x60ed47856445f6f9033c3190bfd4f3abb546353f,0x60ed47856445f6f9033c3190bfd4f3abb546353f,F00093,test,1,ethereum(implied):0xdb3651717bff64f31c4f639e18c447fc3fa2aea6,0xdb3651717bff64f31c4f639e18c447fc3fa2aea6,F00259,test,benign_general,GVOL:F50,0.5,0,2187,1717,ed955ed005d00d1070c8e3eb17cdd2a9a7531edd21fd88f5dc699c306ca2b2b3,8867130511200819850,test
GMUTVOL_V2,2,base:0x89046d34e70a65acab2152c26a0c8e493b5ba629,0x89046d34e70a65acab2152c26a0c8e493b5ba629,F00008,test,1,ethereum(implied):0x07ee75e58e9e46b8f4383b99c28b62af02d7bcb8,0x07ee75e58e9e46b8f4383b99c28b62af02d7bcb8,F00563,test,benign_general,GVOL:F50,0.5,0,0,245,ff77ea68ffaed96c87a449d9660d04c67173fd6e5a57d10dc1ab5d5999c33b72,2280218531616819033,test
GMUTVOL_V2,2,base:0x89046d34e70a65acab2152c26a0c8e493b5ba629,0x89046d34e70a65acab2152c26a0c8e493b5ba629,F00008,test,1,ethereum(implied):0x9418ebe4ced73e4ad7eb4ffd937256f4d3174596,0x9418ebe4ced73e4ad7eb4ffd937256f4d3174596,F00417,test,benign_general,GVOL:F50,0.5,1,0,89,6ebcb7b275b4f751fb39ff5585c619db5c4601edf6df20b907067f88af244dd5,2280218531616819033,test
GMUTVOL_V2,2,base:0x89046d34e70a65acab2152c26a0c8e493b5ba629,0x89046d34e70a65acab2152c26a0c8e493b5ba629,F00008,test,1,ethereum(implied):0xd17ec687bc32ab50a1de54fc87655efa971e905e,0xd17ec687bc32ab50a1de54fc87655efa971e905e,F00658,test,benign_general,GVOL:F50,0.5,2,2611,1606,3b2469454af650057d512ac057092f6cb6c915871b21e996d9b3481903792348,2280218531616819033,test
GMUTVOL_V2,2,base:0xaf08c8f3523b1eb6aa49010820b267facf70998c,0xaf08c8f3523b1eb6aa49010820b267facf70998c,F00096,test,1,ethereum(implied):0x7508b7d17e6367095c516ead9fc40410d86f3f4a,0x7508b7d17e6367095c516ead9fc40410d86f3f4a,F00610,test,benign_general,GVOL:F50,0.5,0,0,3218,805100d823d5617bdbb70674a56c308d97a483123290d05bee4ad3c3d352a07c,4981615195930449769,test
GMUTVOL_V2,2,base:0xaf08c8f3523b1eb6aa49010820b267facf70998c,0xaf08c8f3523b1eb6aa49010820b267facf70998c,F00096,test,1,ethereum(implied):0xf36872368e18f5a545f739c62ce006f586221b3f,0xf36872368e18f5a545f739c62ce006f586221b3f,F00637,test,benign_general,GVOL:F50,0.5,1,486,1176,3286001784084d6c503b1135c740585abaaa4aca3b94ddf98b42f8d683ac5116,4981615195930449769,test
GMUTVOL_V2,2,base:0x5fe78697ca70156a458ec9e9cd561aa136fad4c8,0x5fe78697ca70156a458ec9e9cd561aa136fad4c8,F00008,test,1,ethereum(implied):0xe2e7e2519846e17ef6251e31595cc5b5f2279d18,0xe2e7e2519846e17ef6251e31595cc5b5f2279d18,F00286,test,benign_general,GVOL:F50,0.5,0,4986,2137,4b9349d3b512f52fd307cd2ec928d9372f527edefbc713576f3d1439c45cefc9,11120627475676982163,test
GMUTVOL_V2,2,base:0x3d9b5453f365fbea1020c847268ccae78547b6cf,0x3d9b5453f365fbea1020c847268ccae78547b6cf,F00098,test,1,ethereum(implied):0xe91a7174d8aa3f43166cf1efae765015cd24d4ba,0xe91a7174d8aa3f43166cf1efae765015cd24d4ba,F00522,test,benign_general,GVOL:F50,0.5,0,0,96,9f3abd9a1c0480b5a81f5a431f9df5cc76719ec7c0718d75697ad91c571c7af8,16521132647790701688,test
