normalized_bytecode_sha256,conflict_stage,original_index,address,chain,class,family_id,group_row_count,all_addresses,all_chains,all_classes,all_family_ids,label_provenance,different_accounts_or_contexts,evidence_assessment,decision
d0e44b61e7e3bd708f92cc9f6b5b0197ad7053a815f4218289717701ae0508a4,original,298,0xc140266a4add6b6aa23bd8e665947ce867f0899f,base,malicious,F00006,13,0xb8403bd4d3dd7e0a609b802e5b93934ad307d819;0x41b8fdb74b298f280ddc2e47726b5ed1699aa3a5;0x39839d99bc4a197b20883b1a81029eb18c3c69a0;0x458798aaef492a9231be0521f91c12dacc8eeeda;0xc359b5245feec07a65de5e4b595d9532854e6e66;0xc140266a4add6b6aa23bd8e665947ce867f0899f;0x388673180e094231f236a65c185bb756c6ebd5cc;0x3aa44aa577035dd8de9e4250cf373e2a02a11ac8;0x6ff2e3697e9900803adfc54990bb4a306f352c42;0x9afcf76a3cba1779950916fc25e03e91a7ffdbcf;0xa1235ff6ef7ab4172c047c754fc0be67931a98ee;0xfb9bec6c9c6128d91055da84294a94ba4f271bc2;0xb18ee8b9ee6b53fdcf53d92b936529d7811e773e,optimism;base;base;base;base;base;base;base;bnb;bnb;bnb;bnb;bnb,benign_cleared;malicious,F00006,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d0e44b61e7e3bd708f92cc9f6b5b0197ad7053a815f4218289717701ae0508a4,original,301,0x388673180e094231f236a65c185bb756c6ebd5cc,base,malicious,F00006,13,0xb8403bd4d3dd7e0a609b802e5b93934ad307d819;0x41b8fdb74b298f280ddc2e47726b5ed1699aa3a5;0x39839d99bc4a197b20883b1a81029eb18c3c69a0;0x458798aaef492a9231be0521f91c12dacc8eeeda;0xc359b5245feec07a65de5e4b595d9532854e6e66;0xc140266a4add6b6aa23bd8e665947ce867f0899f;0x388673180e094231f236a65c185bb756c6ebd5cc;0x3aa44aa577035dd8de9e4250cf373e2a02a11ac8;0x6ff2e3697e9900803adfc54990bb4a306f352c42;0x9afcf76a3cba1779950916fc25e03e91a7ffdbcf;0xa1235ff6ef7ab4172c047c754fc0be67931a98ee;0xfb9bec6c9c6128d91055da84294a94ba4f271bc2;0xb18ee8b9ee6b53fdcf53d92b936529d7811e773e,optimism;base;base;base;base;base;base;base;bnb;bnb;bnb;bnb;bnb,benign_cleared;malicious,F00006,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d0e44b61e7e3bd708f92cc9f6b5b0197ad7053a815f4218289717701ae0508a4,original,315,0x3aa44aa577035dd8de9e4250cf373e2a02a11ac8,base,malicious,F00006,13,0xb8403bd4d3dd7e0a609b802e5b93934ad307d819;0x41b8fdb74b298f280ddc2e47726b5ed1699aa3a5;0x39839d99bc4a197b20883b1a81029eb18c3c69a0;0x458798aaef492a9231be0521f91c12dacc8eeeda;0xc359b5245feec07a65de5e4b595d9532854e6e66;0xc140266a4add6b6aa23bd8e665947ce867f0899f;0x388673180e094231f236a65c185bb756c6ebd5cc;0x3aa44aa577035dd8de9e4250cf373e2a02a11ac8;0x6ff2e3697e9900803adfc54990bb4a306f352c42;0x9afcf76a3cba1779950916fc25e03e91a7ffdbcf;0xa1235ff6ef7ab4172c047c754fc0be67931a98ee;0xfb9bec6c9c6128d91055da84294a94ba4f271bc2;0xb18ee8b9ee6b53fdcf53d92b936529d7811e773e,optimism;base;base;base;base;base;base;base;bnb;bnb;bnb;bnb;bnb,benign_cleared;malicious,F00006,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d0e44b61e7e3bd708f92cc9f6b5b0197ad7053a815f4218289717701ae0508a4,original,622,0x6ff2e3697e9900803adfc54990bb4a306f352c42,bnb,malicious,F00006,13,0xb8403bd4d3dd7e0a609b802e5b93934ad307d819;0x41b8fdb74b298f280ddc2e47726b5ed1699aa3a5;0x39839d99bc4a197b20883b1a81029eb18c3c69a0;0x458798aaef492a9231be0521f91c12dacc8eeeda;0xc359b5245feec07a65de5e4b595d9532854e6e66;0xc140266a4add6b6aa23bd8e665947ce867f0899f;0x388673180e094231f236a65c185bb756c6ebd5cc;0x3aa44aa577035dd8de9e4250cf373e2a02a11ac8;0x6ff2e3697e9900803adfc54990bb4a306f352c42;0x9afcf76a3cba1779950916fc25e03e91a7ffdbcf;0xa1235ff6ef7ab4172c047c754fc0be67931a98ee;0xfb9bec6c9c6128d91055da84294a94ba4f271bc2;0xb18ee8b9ee6b53fdcf53d92b936529d7811e773e,optimism;base;base;base;base;base;base;base;bnb;bnb;bnb;bnb;bnb,benign_cleared;malicious,F00006,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d0e44b61e7e3bd708f92cc9f6b5b0197ad7053a815f4218289717701ae0508a4,original,681,0x9afcf76a3cba1779950916fc25e03e91a7ffdbcf,bnb,malicious,F00006,13,0xb8403bd4d3dd7e0a609b802e5b93934ad307d819;0x41b8fdb74b298f280ddc2e47726b5ed1699aa3a5;0x39839d99bc4a197b20883b1a81029eb18c3c69a0;0x458798aaef492a9231be0521f91c12dacc8eeeda;0xc359b5245feec07a65de5e4b595d9532854e6e66;0xc140266a4add6b6aa23bd8e665947ce867f0899f;0x388673180e094231f236a65c185bb756c6ebd5cc;0x3aa44aa577035dd8de9e4250cf373e2a02a11ac8;0x6ff2e3697e9900803adfc54990bb4a306f352c42;0x9afcf76a3cba1779950916fc25e03e91a7ffdbcf;0xa1235ff6ef7ab4172c047c754fc0be67931a98ee;0xfb9bec6c9c6128d91055da84294a94ba4f271bc2;0xb18ee8b9ee6b53fdcf53d92b936529d7811e773e,optimism;base;base;base;base;base;base;base;bnb;bnb;bnb;bnb;bnb,benign_cleared;malicious,F00006,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d0e44b61e7e3bd708f92cc9f6b5b0197ad7053a815f4218289717701ae0508a4,original,685,0xa1235ff6ef7ab4172c047c754fc0be67931a98ee,bnb,malicious,F00006,13,0xb8403bd4d3dd7e0a609b802e5b93934ad307d819;0x41b8fdb74b298f280ddc2e47726b5ed1699aa3a5;0x39839d99bc4a197b20883b1a81029eb18c3c69a0;0x458798aaef492a9231be0521f91c12dacc8eeeda;0xc359b5245feec07a65de5e4b595d9532854e6e66;0xc140266a4add6b6aa23bd8e665947ce867f0899f;0x388673180e094231f236a65c185bb756c6ebd5cc;0x3aa44aa577035dd8de9e4250cf373e2a02a11ac8;0x6ff2e3697e9900803adfc54990bb4a306f352c42;0x9afcf76a3cba1779950916fc25e03e91a7ffdbcf;0xa1235ff6ef7ab4172c047c754fc0be67931a98ee;0xfb9bec6c9c6128d91055da84294a94ba4f271bc2;0xb18ee8b9ee6b53fdcf53d92b936529d7811e773e,optimism;base;base;base;base;base;base;base;bnb;bnb;bnb;bnb;bnb,benign_cleared;malicious,F00006,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d0e44b61e7e3bd708f92cc9f6b5b0197ad7053a815f4218289717701ae0508a4,original,716,0xfb9bec6c9c6128d91055da84294a94ba4f271bc2,bnb,malicious,F00006,13,0xb8403bd4d3dd7e0a609b802e5b93934ad307d819;0x41b8fdb74b298f280ddc2e47726b5ed1699aa3a5;0x39839d99bc4a197b20883b1a81029eb18c3c69a0;0x458798aaef492a9231be0521f91c12dacc8eeeda;0xc359b5245feec07a65de5e4b595d9532854e6e66;0xc140266a4add6b6aa23bd8e665947ce867f0899f;0x388673180e094231f236a65c185bb756c6ebd5cc;0x3aa44aa577035dd8de9e4250cf373e2a02a11ac8;0x6ff2e3697e9900803adfc54990bb4a306f352c42;0x9afcf76a3cba1779950916fc25e03e91a7ffdbcf;0xa1235ff6ef7ab4172c047c754fc0be67931a98ee;0xfb9bec6c9c6128d91055da84294a94ba4f271bc2;0xb18ee8b9ee6b53fdcf53d92b936529d7811e773e,optimism;base;base;base;base;base;base;base;bnb;bnb;bnb;bnb;bnb,benign_cleared;malicious,F00006,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d0e44b61e7e3bd708f92cc9f6b5b0197ad7053a815f4218289717701ae0508a4,original,2746,0xb18ee8b9ee6b53fdcf53d92b936529d7811e773e,bnb,benign_cleared,F00006,13,0xb8403bd4d3dd7e0a609b802e5b93934ad307d819;0x41b8fdb74b298f280ddc2e47726b5ed1699aa3a5;0x39839d99bc4a197b20883b1a81029eb18c3c69a0;0x458798aaef492a9231be0521f91c12dacc8eeeda;0xc359b5245feec07a65de5e4b595d9532854e6e66;0xc140266a4add6b6aa23bd8e665947ce867f0899f;0x388673180e094231f236a65c185bb756c6ebd5cc;0x3aa44aa577035dd8de9e4250cf373e2a02a11ac8;0x6ff2e3697e9900803adfc54990bb4a306f352c42;0x9afcf76a3cba1779950916fc25e03e91a7ffdbcf;0xa1235ff6ef7ab4172c047c754fc0be67931a98ee;0xfb9bec6c9c6128d91055da84294a94ba4f271bc2;0xb18ee8b9ee6b53fdcf53d92b936529d7811e773e,optimism;base;base;base;base;base;base;base;bnb;bnb;bnb;bnb;bnb,benign_cleared;malicious,F00006,USENIX rule-silent weak negative,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d208e7bfab2fd7a0be88833c44503eba541dffb39a307e730bf1464bb1e74d89,original,704,0xd668de26719625c03e330d63117f254a5299c5fb,bnb,malicious,F00207,2,0xd668de26719625c03e330d63117f254a5299c5fb;0x63be252040e241564d20a05342d8c38eb6e079a7,bnb;bnb,benign_cleared;malicious,F00207,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d208e7bfab2fd7a0be88833c44503eba541dffb39a307e730bf1464bb1e74d89,original,2944,0x63be252040e241564d20a05342d8c38eb6e079a7,bnb,benign_cleared,F00207,2,0xd668de26719625c03e330d63117f254a5299c5fb;0x63be252040e241564d20a05342d8c38eb6e079a7,bnb;bnb,benign_cleared;malicious,F00207,USENIX rule-silent weak negative,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d42632bf8c30fa06c304d9355c7e9447f6b4a6faab3b753e0aacfae4bb5bba68,original,41,0x7f7f0dcbe8add58145b2785afea40950891b44c8,optimism,malicious,F00018,2,0x7f7f0dcbe8add58145b2785afea40950891b44c8;0x7f7f0dcbe8add58145b2785afea40950891b44c8,optimism;base,benign_cleared;malicious,F00018,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d42632bf8c30fa06c304d9355c7e9447f6b4a6faab3b753e0aacfae4bb5bba68,original,2023,0x7f7f0dcbe8add58145b2785afea40950891b44c8,base,benign_cleared,F00018,2,0x7f7f0dcbe8add58145b2785afea40950891b44c8;0x7f7f0dcbe8add58145b2785afea40950891b44c8,optimism;base,benign_cleared;malicious,F00018,USENIX rule-silent weak negative,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
e9061bd6341e56d13227c4cf7a9604942dc8c629beceb063b5b1a1abb770f8ee,original,18,0x4cb865cc389eaf43691f895edeb80633fc1ed93f,optimism,malicious,F00012,10,0x4cb865cc389eaf43691f895edeb80633fc1ed93f;0xb79b81b61d9af68fec9af8dad6bbb947190527e5;0x89ce3b12173fafb371816128059d7dde83aaeac2;0xf3f81352ae13a2bdb39ba037df0f4fb79c613553;0x70706888aaac09093d126978751ea6c456ae99da;0x32d10602d23ed95396aa8e6fbaa4ecdffdc05d65;0x0895abd2c387677f8e39953f24dc014176b5472d;0x12be440fd58e6ceedb63cac525cbdc0ce0d80d9b;0x8b7ff0bacef70b0cfd2b4e54fb548256fa2bf65f;0xe2d4337186701c721a326923dfacdb1dcde231d1,optimism;gnosis;arbitrum;base;ethereum;ethereum;bnb;bnb;bnb;optimism,benign_cleared;malicious,F00012,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
e9061bd6341e56d13227c4cf7a9604942dc8c629beceb063b5b1a1abb770f8ee,original,111,0xb79b81b61d9af68fec9af8dad6bbb947190527e5,gnosis,malicious,F00012,10,0x4cb865cc389eaf43691f895edeb80633fc1ed93f;0xb79b81b61d9af68fec9af8dad6bbb947190527e5;0x89ce3b12173fafb371816128059d7dde83aaeac2;0xf3f81352ae13a2bdb39ba037df0f4fb79c613553;0x70706888aaac09093d126978751ea6c456ae99da;0x32d10602d23ed95396aa8e6fbaa4ecdffdc05d65;0x0895abd2c387677f8e39953f24dc014176b5472d;0x12be440fd58e6ceedb63cac525cbdc0ce0d80d9b;0x8b7ff0bacef70b0cfd2b4e54fb548256fa2bf65f;0xe2d4337186701c721a326923dfacdb1dcde231d1,optimism;gnosis;arbitrum;base;ethereum;ethereum;bnb;bnb;bnb;optimism,benign_cleared;malicious,F00012,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
e9061bd6341e56d13227c4cf7a9604942dc8c629beceb063b5b1a1abb770f8ee,original,179,0x89ce3b12173fafb371816128059d7dde83aaeac2,arbitrum,malicious,F00012,10,0x4cb865cc389eaf43691f895edeb80633fc1ed93f;0xb79b81b61d9af68fec9af8dad6bbb947190527e5;0x89ce3b12173fafb371816128059d7dde83aaeac2;0xf3f81352ae13a2bdb39ba037df0f4fb79c613553;0x70706888aaac09093d126978751ea6c456ae99da;0x32d10602d23ed95396aa8e6fbaa4ecdffdc05d65;0x0895abd2c387677f8e39953f24dc014176b5472d;0x12be440fd58e6ceedb63cac525cbdc0ce0d80d9b;0x8b7ff0bacef70b0cfd2b4e54fb548256fa2bf65f;0xe2d4337186701c721a326923dfacdb1dcde231d1,optimism;gnosis;arbitrum;base;ethereum;ethereum;bnb;bnb;bnb;optimism,benign_cleared;malicious,F00012,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
e9061bd6341e56d13227c4cf7a9604942dc8c629beceb063b5b1a1abb770f8ee,original,216,0xf3f81352ae13a2bdb39ba037df0f4fb79c613553,base,malicious,F00012,10,0x4cb865cc389eaf43691f895edeb80633fc1ed93f;0xb79b81b61d9af68fec9af8dad6bbb947190527e5;0x89ce3b12173fafb371816128059d7dde83aaeac2;0xf3f81352ae13a2bdb39ba037df0f4fb79c613553;0x70706888aaac09093d126978751ea6c456ae99da;0x32d10602d23ed95396aa8e6fbaa4ecdffdc05d65;0x0895abd2c387677f8e39953f24dc014176b5472d;0x12be440fd58e6ceedb63cac525cbdc0ce0d80d9b;0x8b7ff0bacef70b0cfd2b4e54fb548256fa2bf65f;0xe2d4337186701c721a326923dfacdb1dcde231d1,optimism;gnosis;arbitrum;base;ethereum;ethereum;bnb;bnb;bnb;optimism,benign_cleared;malicious,F00012,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
e9061bd6341e56d13227c4cf7a9604942dc8c629beceb063b5b1a1abb770f8ee,original,436,0x70706888aaac09093d126978751ea6c456ae99da,ethereum,malicious,F00012,10,0x4cb865cc389eaf43691f895edeb80633fc1ed93f;0xb79b81b61d9af68fec9af8dad6bbb947190527e5;0x89ce3b12173fafb371816128059d7dde83aaeac2;0xf3f81352ae13a2bdb39ba037df0f4fb79c613553;0x70706888aaac09093d126978751ea6c456ae99da;0x32d10602d23ed95396aa8e6fbaa4ecdffdc05d65;0x0895abd2c387677f8e39953f24dc014176b5472d;0x12be440fd58e6ceedb63cac525cbdc0ce0d80d9b;0x8b7ff0bacef70b0cfd2b4e54fb548256fa2bf65f;0xe2d4337186701c721a326923dfacdb1dcde231d1,optimism;gnosis;arbitrum;base;ethereum;ethereum;bnb;bnb;bnb;optimism,benign_cleared;malicious,F00012,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
e9061bd6341e56d13227c4cf7a9604942dc8c629beceb063b5b1a1abb770f8ee,original,474,0x32d10602d23ed95396aa8e6fbaa4ecdffdc05d65,ethereum,malicious,F00012,10,0x4cb865cc389eaf43691f895edeb80633fc1ed93f;0xb79b81b61d9af68fec9af8dad6bbb947190527e5;0x89ce3b12173fafb371816128059d7dde83aaeac2;0xf3f81352ae13a2bdb39ba037df0f4fb79c613553;0x70706888aaac09093d126978751ea6c456ae99da;0x32d10602d23ed95396aa8e6fbaa4ecdffdc05d65;0x0895abd2c387677f8e39953f24dc014176b5472d;0x12be440fd58e6ceedb63cac525cbdc0ce0d80d9b;0x8b7ff0bacef70b0cfd2b4e54fb548256fa2bf65f;0xe2d4337186701c721a326923dfacdb1dcde231d1,optimism;gnosis;arbitrum;base;ethereum;ethereum;bnb;bnb;bnb;optimism,benign_cleared;malicious,F00012,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
e9061bd6341e56d13227c4cf7a9604942dc8c629beceb063b5b1a1abb770f8ee,original,691,0x0895abd2c387677f8e39953f24dc014176b5472d,bnb,malicious,F00012,10,0x4cb865cc389eaf43691f895edeb80633fc1ed93f;0xb79b81b61d9af68fec9af8dad6bbb947190527e5;0x89ce3b12173fafb371816128059d7dde83aaeac2;0xf3f81352ae13a2bdb39ba037df0f4fb79c613553;0x70706888aaac09093d126978751ea6c456ae99da;0x32d10602d23ed95396aa8e6fbaa4ecdffdc05d65;0x0895abd2c387677f8e39953f24dc014176b5472d;0x12be440fd58e6ceedb63cac525cbdc0ce0d80d9b;0x8b7ff0bacef70b0cfd2b4e54fb548256fa2bf65f;0xe2d4337186701c721a326923dfacdb1dcde231d1,optimism;gnosis;arbitrum;base;ethereum;ethereum;bnb;bnb;bnb;optimism,benign_cleared;malicious,F00012,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
e9061bd6341e56d13227c4cf7a9604942dc8c629beceb063b5b1a1abb770f8ee,original,723,0x12be440fd58e6ceedb63cac525cbdc0ce0d80d9b,bnb,malicious,F00012,10,0x4cb865cc389eaf43691f895edeb80633fc1ed93f;0xb79b81b61d9af68fec9af8dad6bbb947190527e5;0x89ce3b12173fafb371816128059d7dde83aaeac2;0xf3f81352ae13a2bdb39ba037df0f4fb79c613553;0x70706888aaac09093d126978751ea6c456ae99da;0x32d10602d23ed95396aa8e6fbaa4ecdffdc05d65;0x0895abd2c387677f8e39953f24dc014176b5472d;0x12be440fd58e6ceedb63cac525cbdc0ce0d80d9b;0x8b7ff0bacef70b0cfd2b4e54fb548256fa2bf65f;0xe2d4337186701c721a326923dfacdb1dcde231d1,optimism;gnosis;arbitrum;base;ethereum;ethereum;bnb;bnb;bnb;optimism,benign_cleared;malicious,F00012,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
e9061bd6341e56d13227c4cf7a9604942dc8c629beceb063b5b1a1abb770f8ee,original,724,0x8b7ff0bacef70b0cfd2b4e54fb548256fa2bf65f,bnb,malicious,F00012,10,0x4cb865cc389eaf43691f895edeb80633fc1ed93f;0xb79b81b61d9af68fec9af8dad6bbb947190527e5;0x89ce3b12173fafb371816128059d7dde83aaeac2;0xf3f81352ae13a2bdb39ba037df0f4fb79c613553;0x70706888aaac09093d126978751ea6c456ae99da;0x32d10602d23ed95396aa8e6fbaa4ecdffdc05d65;0x0895abd2c387677f8e39953f24dc014176b5472d;0x12be440fd58e6ceedb63cac525cbdc0ce0d80d9b;0x8b7ff0bacef70b0cfd2b4e54fb548256fa2bf65f;0xe2d4337186701c721a326923dfacdb1dcde231d1,optimism;gnosis;arbitrum;base;ethereum;ethereum;bnb;bnb;bnb;optimism,benign_cleared;malicious,F00012,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
e9061bd6341e56d13227c4cf7a9604942dc8c629beceb063b5b1a1abb770f8ee,original,1721,0xe2d4337186701c721a326923dfacdb1dcde231d1,optimism,benign_cleared,F00012,10,0x4cb865cc389eaf43691f895edeb80633fc1ed93f;0xb79b81b61d9af68fec9af8dad6bbb947190527e5;0x89ce3b12173fafb371816128059d7dde83aaeac2;0xf3f81352ae13a2bdb39ba037df0f4fb79c613553;0x70706888aaac09093d126978751ea6c456ae99da;0x32d10602d23ed95396aa8e6fbaa4ecdffdc05d65;0x0895abd2c387677f8e39953f24dc014176b5472d;0x12be440fd58e6ceedb63cac525cbdc0ce0d80d9b;0x8b7ff0bacef70b0cfd2b4e54fb548256fa2bf65f;0xe2d4337186701c721a326923dfacdb1dcde231d1,optimism;gnosis;arbitrum;base;ethereum;ethereum;bnb;bnb;bnb;optimism,benign_cleared;malicious,F00012,USENIX rule-silent weak negative,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
f8f1734f573ff96e2e3063b5d1a318b48a4420338376c26e1013f024102bff11,original,254,0xf5362aebfb5a25a56e909f806e7c309448f15a8e,base,malicious,F00008,3,0xf5362aebfb5a25a56e909f806e7c309448f15a8e;0xf5362aebfb5a25a56e909f806e7c309448f15a8e;0xf5362aebfb5a25a56e909f806e7c309448f15a8e,base;ethereum;bnb,benign_cleared;malicious,F00008,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
f8f1734f573ff96e2e3063b5d1a318b48a4420338376c26e1013f024102bff11,original,384,0xf5362aebfb5a25a56e909f806e7c309448f15a8e,ethereum,malicious,F00008,3,0xf5362aebfb5a25a56e909f806e7c309448f15a8e;0xf5362aebfb5a25a56e909f806e7c309448f15a8e;0xf5362aebfb5a25a56e909f806e7c309448f15a8e,base;ethereum;bnb,benign_cleared;malicious,F00008,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
f8f1734f573ff96e2e3063b5d1a318b48a4420338376c26e1013f024102bff11,original,2778,0xf5362aebfb5a25a56e909f806e7c309448f15a8e,bnb,benign_cleared,F00008,3,0xf5362aebfb5a25a56e909f806e7c309448f15a8e;0xf5362aebfb5a25a56e909f806e7c309448f15a8e;0xf5362aebfb5a25a56e909f806e7c309448f15a8e,base;ethereum;bnb,benign_cleared;malicious,F00008,USENIX rule-silent weak negative,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
