address,exact_bytecode_hash,bytecode_family_id,split_group,split,final_label,coverage_status,first_observed_block,label_origin,propagated_from
0x90288146dab49f899e87e3a54b47f3a9396c5bd6,5c3787680e4425d760c653ba59470113dbe233d2d4f6cf45526a51c5d96f0c3f,FAM00284,addr:0x90288146dab49f899e87e3a54b47f3a9396c5bd6,test,R2,COMPLETE,25674814,REVIEWED,0x90288146dab49f899e87e3a54b47f3a9396c5bd6
0x90532dbd8cb348edb5a9cf36fe1e92737c23aaa1,0ae78bc4a6162da843561b4d52cd2c88384caf3ed354079c016e7f05e2a1a12a,FAM00285,addr:0x90532dbd8cb348edb5a9cf36fe1e92737c23aaa1,train,B,COMPLETE,25597766,REVIEWED,0x90532dbd8cb348edb5a9cf36fe1e92737c23aaa1
0x93560c638407d87cb0b0d317ddfc1640ca0a5247,07f747a8eaeb763a04d0ffb9b3007152948855dab25fa5b0edbd9febcb0d6636,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25619326,REVIEWED,0x93560c638407d87cb0b0d317ddfc1640ca0a5247
0x935e74d8a0d442c390b0142bd857c5ad49b95093,c4455b4fa29f353d7c0db5fc4670f2997ba49ad5098e2a0d5325d272c26341eb,FAM00289,addr:0x935e74d8a0d442c390b0142bd857c5ad49b95093,train,B,COMPLETE,25613484,REVIEWED,0x935e74d8a0d442c390b0142bd857c5ad49b95093
0x94ed7dea48771714925058b538188edc41e08aa1,142713fd936282a72117e2f78532fe58da13469b731e9dd83d49553860afbf7e,FAM00292,addr:0x94ed7dea48771714925058b538188edc41e08aa1,test,B,COMPLETE,25675174,REVIEWED,0x94ed7dea48771714925058b538188edc41e08aa1
0x955d84139e7621bc571b117d8eb5d28a4a222c6f,1a5cbc09282179a59102cc30a6090e399bf6bb57974eaf1cfd2358738dfebba7,FAM00293,addr:0x955d84139e7621bc571b117d8eb5d28a4a222c6f,train,B,COMPLETE,25595183,REVIEWED,0x955d84139e7621bc571b117d8eb5d28a4a222c6f
0x97731d87bdfb65eff555e186cb3bdd68af2ebf13,000c873b0e72fd9aefe6a6faec7b399b9f7b9b96e62471eae735bc3fcf9e9d25,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25613868,REVIEWED,0x97731d87bdfb65eff555e186cb3bdd68af2ebf13
0x9780424c938f492d07af24da24d52fd95264b21c,697c79762fedcc1cef84bb0ececd15d8859d82ae02c9a1992503b50d5d8335d7,FAM00226,addr:0xa660b149f2dee492c62ad502a920c4ed4f0830e0,train,U,PARTIAL,25608490,REVIEWED,0x9780424c938f492d07af24da24d52fd95264b21c
0x97e255f8ecba76377aa15a787ecdd34f7ae82cbd,6c2cd6ddbefeba3cd46b71062d8a00a19cf54b5ff9a25557036939d1e2b62620,FAM00299,addr:0x97e255f8ecba76377aa15a787ecdd34f7ae82cbd,train,B,COMPLETE,25596312,REVIEWED,0x97e255f8ecba76377aa15a787ecdd34f7ae82cbd
0x99322b75db5cddd8077dcbfa60995506ba231489,017d1e4bfa90364f79ba1b43a88fc07977a848a5bbc4a923032ab417a43a2319,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25619222,REVIEWED,0x99322b75db5cddd8077dcbfa60995506ba231489
0x9937aa204df7c95dc00a4489fb27dfb0f90dead7,97a0f07a6151278c42208e13741f9d03aa83581d65a00aa9addfdba128e3c942,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25603603,REVIEWED,0x9937aa204df7c95dc00a4489fb27dfb0f90dead7
0x99db85ed22cfb076838032c8567f88ad6d032095,f44a53839f7baa35df00c9e721e1cd33f1ab33a81ca2d34c207f9a1eb0190db3,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25613766,REVIEWED,0x99db85ed22cfb076838032c8567f88ad6d032095
0x9a6bc2f56b9bbcb5a354d336dbda10ef8febd0ec,062d5047306ce7ac3d3bf531c9eb18a65d28b53886fd29c8ebcb8ded7e569c9c,FAM00300,addr:0x9a6bc2f56b9bbcb5a354d336dbda10ef8febd0ec,train,R1,COMPLETE,25601320,REVIEWED,0x9a6bc2f56b9bbcb5a354d336dbda10ef8febd0ec
0x9b8a117d1be75cf59f3e88067d0ecb1c90036a8a,b12480a4fa482c820f0995c814403bfb2984e930ea99a90a76cf48ceca432886,FAM00302,addr:0x9b8a117d1be75cf59f3e88067d0ecb1c90036a8a,test,B,COMPLETE,25671140,REVIEWED,0x9b8a117d1be75cf59f3e88067d0ecb1c90036a8a
0x9be9cf7d036588d8b1ab31d03c8f85d37dbb01fc,75c41ee3751f59118229a49ef72652fac37a45f9436c55a86ff209bcd828a360,FAM00078,addr:0x9be9cf7d036588d8b1ab31d03c8f85d37dbb01fc,val,B,COMPLETE,25639834,REVIEWED,0x9be9cf7d036588d8b1ab31d03c8f85d37dbb01fc
0x9c34ac9479ea7b9f5df8525ff5ed98363057a87e,a211fd742b211ad83e838112f359681041145ae681ddbdde1a9a066f90a10446,FAM00304,addr:0x9c34ac9479ea7b9f5df8525ff5ed98363057a87e,train,R1,COMPLETE,25609431,REVIEWED,0x9c34ac9479ea7b9f5df8525ff5ed98363057a87e
0x9df8a78817aef743b702a6d6934c97873d715573,e5b3aadf9e0c8bfd9cf61fae0f791a5ccbd9bdd9e6c9d2d1a9a9f8fa0c64fac8,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25609117,REVIEWED,0x9df8a78817aef743b702a6d6934c97873d715573
0x9ed18ba902951c16c2299ac234921380743a0a67,55f44a3a5c7701d38238e99c760670448319a736f2b0f0dfe8d70b3d897b020a,FAM00306,addr:0x9ed18ba902951c16c2299ac234921380743a0a67,train,B,COMPLETE,25602764,REVIEWED,0x9ed18ba902951c16c2299ac234921380743a0a67
0x9f492ffbf3c1f4d93a8e05669af48abac90515c2,2f239bb0dec2f7d6e171d537537b80de5f77d4ff038035858904137c6e1d4e37,FAM00307,addr:0x9f492ffbf3c1f4d93a8e05669af48abac90515c2,test,B,COMPLETE,25681368,REVIEWED,0x9f492ffbf3c1f4d93a8e05669af48abac90515c2
0x9f791742124f44b6e5b7f49b59d66d898bb11355,6566a227998d2c8971ee660b1486b609164d445b40a901d13f3411ed85c15cf0,FAM00303,addr:0x9f791742124f44b6e5b7f49b59d66d898bb11355,val,U,PARTIAL,25660152,REVIEWED,0x9f791742124f44b6e5b7f49b59d66d898bb11355
0x9faca74b58075d4b972f75fccdc1b51ab3fc9ab3,c1586ea0a45b95e3261b649a96786be42575abb70f877a9dcf6d1e6df6c1d289,FAM00050,addr:0x9faca74b58075d4b972f75fccdc1b51ab3fc9ab3,train,B,COMPLETE,25622632,REVIEWED,0x9faca74b58075d4b972f75fccdc1b51ab3fc9ab3
0x9fc05e7244ee7df379e6d8bb2234e8ae95e579fa,b1e29e25cc063edd60a7c5dba9bc6b3a7514453b89526fe362d5b8063ad0f9ef,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25614382,REVIEWED,0x9fc05e7244ee7df379e6d8bb2234e8ae95e579fa
0xa0f5bc8308ca7263b2d1a8cdab58c15325ec7f10,a3a138e155cdf26a3f1b4259cc1c6ed0727a4eabbd32f5f7b936b82e3d684d5d,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25619120,REVIEWED,0xa0f5bc8308ca7263b2d1a8cdab58c15325ec7f10
0xa224a1c63df33be4967f0dd294ec1ef76268b742,eec683177c43028c5f5b673644b6c4f861d2e0706f53394d08c60eef67ad656f,FAM00309,addr:0xa224a1c63df33be4967f0dd294ec1ef76268b742,train,B,COMPLETE,25611497,REVIEWED,0xa224a1c63df33be4967f0dd294ec1ef76268b742
0xa34e1e389097409aa65ff374af50b402e4a8f5c3,1a3d44158b1b6648f0e47441645881d16d1aaf2c6dc9f4e96f0638a09c8a15d2,FAM00311,addr:0xa34e1e389097409aa65ff374af50b402e4a8f5c3,train,R2,COMPLETE,25595134,REVIEWED,0xa34e1e389097409aa65ff374af50b402e4a8f5c3
0xa3977920e335a3ba9c4c019c54c46dcf2289d759,14262143c68883da239938019f1453d6cddc271b437203d7d99a5d163df683f9,FAM00312,addr:0xa3977920e335a3ba9c4c019c54c46dcf2289d759,train,R1,COMPLETE,25598313,REVIEWED,0xa3977920e335a3ba9c4c019c54c46dcf2289d759
0xa46cc63ebf4bd77888aa327837d20b23a63a56b5,f22ff6217dd7939eeb3fd637d479f0a98b6452579025569a1dc6576ca45a3165,FAM00313,addr:0xa46cc63ebf4bd77888aa327837d20b23a63a56b5,train,B,COMPLETE,25608504,REVIEWED,0xa46cc63ebf4bd77888aa327837d20b23a63a56b5
0xa4b2befee38792b931777df37feae679ed8cfa17,3b05b20ce5bb19406eea5e1340c614a91995c9385bd634cc94dae011f6a5e12c,FAM00315,addr:0xa4b2befee38792b931777df37feae679ed8cfa17,test,R1,COMPLETE,25672976,REVIEWED,0xa4b2befee38792b931777df37feae679ed8cfa17
0xa5817eac0d9e783857ee7d12ff2d232ec1013ff0,20d64effa8efe459da928e0646981c5fa6b548cc2c57febaecaf49d908776020,FAM00316,addr:0xa5817eac0d9e783857ee7d12ff2d232ec1013ff0,train,B,COMPLETE,25595729,REVIEWED,0xa5817eac0d9e783857ee7d12ff2d232ec1013ff0
0xa5944f5f00c87d75394fbfe701a641a3b9b8ef3c,733d82141b6276129d5d561fd020e89fe587908f6c20c95b4a6ff510ff6c6e3a,FAM00317,addr:0xfa779c80fce786a3627dd6710f9c0ebff185d55b,val,B,COMPLETE,25662673,REVIEWED,0xa5944f5f00c87d75394fbfe701a641a3b9b8ef3c
0xa660b149f2dee492c62ad502a920c4ed4f0830e0,8d2705c4baad34710bf91a6639ef9a5c3c07d8be6c6f4fec5a82508a37e0515a,FAM00226,addr:0xa660b149f2dee492c62ad502a920c4ed4f0830e0,train,U,PARTIAL,25623136,REVIEWED,0xa660b149f2dee492c62ad502a920c4ed4f0830e0
0xa72fffb32d0ed42866a00eeefd698a846679547f,93dda2898c209614114a8c901bfea82bc6b2881275be0b6bfd34d59880f035bb,FAM00318,addr:0xa72fffb32d0ed42866a00eeefd698a846679547f,test,R1,COMPLETE,25662955,REVIEWED,0xa72fffb32d0ed42866a00eeefd698a846679547f
0xa8167f866f79e46cbded276ea3db7389ad188003,a06d19639d9fbef5b0f08de709ee59d707d6768545f1e0a2c7cec4b05780b597,FAM00069,addr:0xa8167f866f79e46cbded276ea3db7389ad188003,train,B,COMPLETE,25680143,REVIEWED,0xa8167f866f79e46cbded276ea3db7389ad188003
0xa83486e29bac6180d614be6be1740ca62e191ae3,52a77bbbfc5a075d9aed2a382dc2aa9c1e6e08e94036ab376ec5e3be2631d274,FAM00320,addr:0xa83486e29bac6180d614be6be1740ca62e191ae3,test,B,COMPLETE,25669695,REVIEWED,0xa83486e29bac6180d614be6be1740ca62e191ae3
0xa8bc2e2569798c109f1400e555e1d2d7a0fa122f,5de5a48b3fa2ac08e65bd21488e3dbc0110ad069f9d3a665fdcd09b7a9c20de8,FAM00321,addr:0xa8bc2e2569798c109f1400e555e1d2d7a0fa122f,test,R1,COMPLETE,25683185,REVIEWED,0xa8bc2e2569798c109f1400e555e1d2d7a0fa122f
0xa96bbec1ee27b828bda9b3e5f8cb8727b4a85d22,af0011dd466c81484d3208755ec5999ce4a9548650301310ba5a657854ca2f67,FAM00322,addr:0xa96bbec1ee27b828bda9b3e5f8cb8727b4a85d22,train,U,PARTIAL,25617395,REVIEWED,0xa96bbec1ee27b828bda9b3e5f8cb8727b4a85d22
0xab30e3f3ab97bc419ab3a71edf62772622097d7b,c8e83fcbae2137faaa905fce0453cc07f44b03225f7eadd0ff8d05e57e8f8904,FAM00325,addr:0xab30e3f3ab97bc419ab3a71edf62772622097d7b,test,U,PARTIAL,25673239,REVIEWED,0xab30e3f3ab97bc419ab3a71edf62772622097d7b
0xabc7702001069fd36a9823afa34b8cf8b943c3f0,4fc359ec01f8b10065be61b2255a50ba78a6dfcaea7901067f8cef9c30861959,FAM00327,addr:0xabc7702001069fd36a9823afa34b8cf8b943c3f0,test,B,COMPLETE,25672430,REVIEWED,0xabc7702001069fd36a9823afa34b8cf8b943c3f0
0xac0e8afff005509cb9a1a3b1240d5d6afe506c68,b592741d0d5aaead547c7aa58f7382d4024e514790aea254109e1e6c2a28e609,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25604244,REVIEWED,0xac0e8afff005509cb9a1a3b1240d5d6afe506c68
0xac9a3c7c64e865d3b547aea2aeeb436cfddb7c7b,7803a14104924612f45b160f578bb08693b9d00f54e75d21fa29792604e05cb0,FAM00328,addr:0xac9a3c7c64e865d3b547aea2aeeb436cfddb7c7b,val,R1,COMPLETE,25659129,REVIEWED,0xac9a3c7c64e865d3b547aea2aeeb436cfddb7c7b
0xaea2a63ce2a922911470636ce0147bc821b8a852,61364fd3698f5ef95e4896606a9bcc78cfd173bf8975ad3725dd2291db23c26a,FAM00175,addr:0xe6cae83bde06e4c305530e199d7217f42808555b,train,B,COMPLETE,25660356,REVIEWED,0xaea2a63ce2a922911470636ce0147bc821b8a852
0xb0404a8434a127d2416283c3552c247f68a2aeae,611433d03c89b8a3533d9e02e29a61cbcd62bb0beb4a184585d040b63be6f2c0,FAM00115,addr:0xb0404a8434a127d2416283c3552c247f68a2aeae,val,B,COMPLETE,25644890,PROPAGATED_EXACT_BYTECODE,0x2f5f0aafdf35064498f66475e935c86ce20a52a1
0xb0dc0d293d766015b8487d41e5aad4b44432faf1,1521a6b2d7bd6b7f0a47ff4a6f06d422faa7ceba027cdb2352fd1137edd28d69,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25610902,REVIEWED,0xb0dc0d293d766015b8487d41e5aad4b44432faf1
0xb2004c53c80dd73026fae596645341d2e54f1a1a,42eb95cb2c1507c372c8bebd2f480d149bd7bbde63b8bd66d8b11ec2c8a3a8ec,FAM00330,addr:0xb2004c53c80dd73026fae596645341d2e54f1a1a,train,B,COMPLETE,25597689,REVIEWED,0xb2004c53c80dd73026fae596645341d2e54f1a1a
0xb24043ebdc72ddc1923ec749cfbdfbeff3fc82f6,0f6f75aace29f333c8c2bf9acc93a618030fe6bdcbbb29effa6dd3d4cfaacf59,FAM00332,addr:0xb24043ebdc72ddc1923ec749cfbdfbeff3fc82f6,train,B,COMPLETE,25595333,REVIEWED,0xb24043ebdc72ddc1923ec749cfbdfbeff3fc82f6
0xb628d50ad527359ca81be58ad91bebec5fe994a8,b1a32085e6f3a2bdb3d1853cd8f448b23dfe39b742c217800149e9b578610513,FAM00335,addr:0xb628d50ad527359ca81be58ad91bebec5fe994a8,val,B,COMPLETE,25654159,REVIEWED,0xb628d50ad527359ca81be58ad91bebec5fe994a8
0xb653b7241fca4f25c72fff876b428c8f453503a7,d41ef8da3565baaaad3f7189b47577a0d3479b6223411acbe19816fe8ecc8c4b,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25596622,REVIEWED,0xb653b7241fca4f25c72fff876b428c8f453503a7
0xb6da1852c218d74257593126fdfbd20f0bceb2a8,1e4f1daeaacf10e94de3a793f124a2958bd67b92b1345ceb4117e5f278559afd,FAM00336,addr:0xb6da1852c218d74257593126fdfbd20f0bceb2a8,train,R2,COMPLETE,25595828,REVIEWED,0xb6da1852c218d74257593126fdfbd20f0bceb2a8
0xb84076cad6043ad43712fb1930b1f5b3e31e3ef2,45779e50553602caa5baacd71e97a6ee7b21749c63da12fee4a0a079bc117ae1,FAM00338,addr:0xb84076cad6043ad43712fb1930b1f5b3e31e3ef2,train,R1,COMPLETE,25596622,REVIEWED,0xb84076cad6043ad43712fb1930b1f5b3e31e3ef2
0xb88b8255df76bf5898be3817a914e2f233ee26b2,9c7a35a55dd96a5a6638429d35ae20fbb4b6cf53c389ffc36f901f652a47c60c,FAM00340,addr:0xb88b8255df76bf5898be3817a914e2f233ee26b2,val,B,COMPLETE,25637739,REVIEWED,0xb88b8255df76bf5898be3817a914e2f233ee26b2
0xba5cbf753076129df72d2923f98913dc5bc19498,39c5565eb583c2d399a8832e9cff46e09e56ee277d76b3e3a54ba90c0fcf2a4f,FAM00344,addr:0xba5cbf753076129df72d2923f98913dc5bc19498,val,B,COMPLETE,25625144,REVIEWED,0xba5cbf753076129df72d2923f98913dc5bc19498
0xbb65bd7022770cf8220f2cf7f6e89519ffd02e00,82229ec4d0fd8b78f61a8ca4ac02d90ee7dfeb32197a261f70a60a5dbb7fb834,FAM00156,addr:0xd603deb91664bab7c7efabfce25a94f15b2ef4b7,val,B,COMPLETE,25692511,REVIEWED,0xbb65bd7022770cf8220f2cf7f6e89519ffd02e00
0xbbb2bb529b2c3842e4e391a27f35682fa0e187e2,9ba5fbe77cb54df0be80210aeeb9c7cf6890e0c1b24e585602e95d5d99c4e6d0,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25595539,REVIEWED,0xbbb2bb529b2c3842e4e391a27f35682fa0e187e2
0xbcf835448ac37c4e5de6707d18c3634ae7f39894,2e0c1c7cd888f62505905ab24bff47c761d211dae309022a86aeb42b015f07f6,FAM00345,addr:0xbcf835448ac37c4e5de6707d18c3634ae7f39894,val,B,COMPLETE,25654030,REVIEWED,0xbcf835448ac37c4e5de6707d18c3634ae7f39894
0xbd06a46b6d7c058a0228170348d53c85b951c69f,c6ce4ef1d97ef0fd61802d6a6df4f52f9d7ec08622053993444f306e23b4c126,FAM00057,addr:0xd13c21e49ee83efdb9ced465636a06599d73e6d4,train,B,COMPLETE,25598707,REVIEWED,0xbd06a46b6d7c058a0228170348d53c85b951c69f
0xbd09a63d99aecf4e07c2e330892cd358660f1217,ba6d342278fc29cf4274e5aa7e37dd55a054f578913dd0cb539e7d1cb1294618,FAM00346,addr:0xbd09a63d99aecf4e07c2e330892cd358660f1217,train,B,COMPLETE,25612067,REVIEWED,0xbd09a63d99aecf4e07c2e330892cd358660f1217
0xbd5f148d0ee282b762f0ea34078200a79432e09d,28df206d00f81399452932f8bbb08509d9c72b62f04f7e140eb773e3911749b7,FAM00188,addr:0xbd5f148d0ee282b762f0ea34078200a79432e09d,train,B,COMPLETE,25687247,PROPAGATED_EXACT_BYTECODE,0x54b0c56ae343eb140cfd994235cdc644792ddd5a
0xbdb24a0349fc49528a66bd958b650e382346b69b,8b186d4d17441344f5158c5ebee36304fba3593f24aa49f3c6669a345cfac49d,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25610387,REVIEWED,0xbdb24a0349fc49528a66bd958b650e382346b69b
0xbdf662fb3eaef5ffee2a488b341a4b1fe07ff83f,b922d6e204362b44bdc12e45fdea28500b6858962e48111defc412de188c00ea,FAM00348,addr:0xbdf662fb3eaef5ffee2a488b341a4b1fe07ff83f,train,U,PARTIAL,25601224,REVIEWED,0xbdf662fb3eaef5ffee2a488b341a4b1fe07ff83f
0xbe8aba4070c45118f3070f7c261ce6b4e2364be6,9f19ed8db9f22ef3c2b7f6a5974e307d12e9588f1fed4d360a072db9a60e4504,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25614279,REVIEWED,0xbe8aba4070c45118f3070f7c261ce6b4e2364be6
0xbf47e3c1d8f428533d8a93929154cb465d0c3767,ca0550604e6cce9779250ef7c1f1eb6e7a32a6ca762b0c3631a3697beada9a90,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25616121,REVIEWED,0xbf47e3c1d8f428533d8a93929154cb465d0c3767
0xc105861b60e69ea98c0fdee7fda61c474b4eeda5,2122de2c64a5d9ce4bb9106550d64553a3de73227211801abac271e754184e1b,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25613359,REVIEWED,0xc105861b60e69ea98c0fdee7fda61c474b4eeda5
0xc32d7b279da161ba8244ee7dc50658eeb4ef0fa5,f07a4e5f625995549ca2af62648dd5088419d2c56eacd066ffd5923b13a5604f,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25615714,REVIEWED,0xc32d7b279da161ba8244ee7dc50658eeb4ef0fa5
0xc3c89ff8589644332c916d9c6ec2883eb69d44e5,c27cf7bef76ea664db5e1e03f036fb441bfd1646ad6460e3ca1a2bea106b0587,FAM00352,addr:0xc3c89ff8589644332c916d9c6ec2883eb69d44e5,train,R1,COMPLETE,25595151,REVIEWED,0xc3c89ff8589644332c916d9c6ec2883eb69d44e5
0xc43b6c6a43e5760a756a67756b2155c7fa735310,d3d233c2bb3a7a10a0b67df46ea530ab15b499d458ef404f7a61dbbfba0463bf,FAM00102,addr:0xc43b6c6a43e5760a756a67756b2155c7fa735310,train,B,COMPLETE,25595138,REVIEWED,0xc43b6c6a43e5760a756a67756b2155c7fa735310
0xc47721c16bc79e243b90009e52dcd4eb65570a10,6f9b6b9fac5ed3b44a92440d29eff033a94d227f0a9414131836094522a6f24e,FAM00229,addr:0xc47721c16bc79e243b90009e52dcd4eb65570a10,test,B,COMPLETE,25674476,REVIEWED,0xc47721c16bc79e243b90009e52dcd4eb65570a10
0xc5f0a46e35838a16aaade31118440c900ffa5821,5741ce533df607027ffff1ae6bededf31f31c72e947e8f929c1eec6cf2bd9054,FAM00209,addr:0xc5f0a46e35838a16aaade31118440c900ffa5821,val,B,COMPLETE,25646305,REVIEWED,0xc5f0a46e35838a16aaade31118440c900ffa5821
0xc795888ec03a4afda5edc716d78a40cd2a95c449,11ed3aecf58bfeb24b0cb3bc3868a61ae0f25d95d28aa717de6e39c0e64d3218,FAM00205,addr:0xc795888ec03a4afda5edc716d78a40cd2a95c449,test,B,COMPLETE,25682641,REVIEWED,0xc795888ec03a4afda5edc716d78a40cd2a95c449
0xc8417a2a8527e9b983b95ee88aeda40a3d8db9b6,4b7fe8efe19ec90b15f4bd7f2ca0fd44eae68775f60f3a97cd6e631efdc2acde,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25603815,REVIEWED,0xc8417a2a8527e9b983b95ee88aeda40a3d8db9b6
0xcc6fb2901c0b8ebfe3ed0ca5e61320a32bab1696,2041ab456b0c97efdbd47dba5605bcdf8ac0ead1caedfd7e1f54b31342ec4175,FAM00365,addr:0xcc6fb2901c0b8ebfe3ed0ca5e61320a32bab1696,train,R1,COMPLETE,25610179,REVIEWED,0xcc6fb2901c0b8ebfe3ed0ca5e61320a32bab1696
0xccaa860a7f3cf7e4152b009d7e52ba3ea4d25b03,cd94d63c05ab650fbd27b19e3dc56d2681a1318dd3c445dfcefeff642a281d59,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25603506,REVIEWED,0xccaa860a7f3cf7e4152b009d7e52ba3ea4d25b03
0xce19ee97e3985bae14dfd0ede79b7fb076b67100,26d7d39ace39d73e9f4baec8cc2a5128e381f4f90a0e0dc47d8464ebf65d7957,FAM00368,addr:0xce19ee97e3985bae14dfd0ede79b7fb076b67100,train,B,COMPLETE,25605353,REVIEWED,0xce19ee97e3985bae14dfd0ede79b7fb076b67100
0xce6232e4507a85b6fdc3527eaa48305bd4efae0b,090e14d06bb89a17a0c263b98265f88d8d952db32fc751deb9890b059ed8af23,FAM00369,addr:0xce6232e4507a85b6fdc3527eaa48305bd4efae0b,val,B,COMPLETE,25641593,REVIEWED,0xce6232e4507a85b6fdc3527eaa48305bd4efae0b
0xcf7cd3a8ba57834d31459a7b58aa77b9f328a790,7541cc83c4dd24fdb1add79f7f3f8bf2b0e26f3ef43a11fe855d0040afdeb5ff,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25597050,REVIEWED,0xcf7cd3a8ba57834d31459a7b58aa77b9f328a790
0xd0487978afdb0fac1537ddc2532bd85e3c37eded,2366b217f153dd72ee8f0e0438035527297e7dff6ef010477eac94b023b78656,FAM00016,addr:0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,train,U,PARTIAL,25611208,REVIEWED,0xd0487978afdb0fac1537ddc2532bd85e3c37eded
0xd0bc1e0ddd6af026838a0d32f82c7dfb39ca597e,b3d77825e1c20e1ec4dd67a87c3ff15071f8bcbdcace7a9e3d025130ee8e39f6,FAM00372,addr:0xd0bc1e0ddd6af026838a0d32f82c7dfb39ca597e,val,U,PARTIAL,25646603,REVIEWED,0xd0bc1e0ddd6af026838a0d32f82c7dfb39ca597e
0xd13c21e49ee83efdb9ced465636a06599d73e6d4,8ed1f505da3eb100778c0d2fd64aba874094eb48784ccefd9ccf9872d8477712,FAM00057,addr:0xd13c21e49ee83efdb9ced465636a06599d73e6d4,train,B,COMPLETE,25601961,REVIEWED,0xd13c21e49ee83efdb9ced465636a06599d73e6d4
0xd1945bda1c461f68e0157e14c4f97ee3a6444f22,4782603fea5771052acabd0a8b4ba04fd276a51504feb395c8bfe7f7157cae48,FAM00374,addr:0xd1945bda1c461f68e0157e14c4f97ee3a6444f22,train,U,PARTIAL,25595321,REVIEWED,0xd1945bda1c461f68e0157e14c4f97ee3a6444f22
0xd224b62ed5acc62fe4e57e92a25d18806d36d471,c644903690c5330d9ae5342b8428c5bd538bdf8bf47d961a43d91185ddb09aeb,FAM00287,addr:0xd224b62ed5acc62fe4e57e92a25d18806d36d471,test,B,COMPLETE,25676218,REVIEWED,0xd224b62ed5acc62fe4e57e92a25d18806d36d471
0xd25355f5909656a52b2a0eba485668a0f04670a7,2979a311c1ad74070fcb474c7acb96b43f4185c668033ef2544c4164f52d0520,FAM00376,addr:0xd25355f5909656a52b2a0eba485668a0f04670a7,val,B,COMPLETE,25641901,REVIEWED,0xd25355f5909656a52b2a0eba485668a0f04670a7
0xd35405b811ed9df42de0ef843eda1da8eb26edce,4b4ef361d113dfd101d0d9735c4107c47824dc994aa0f79361813e34c2479a1f,FAM00379,addr:0xd35405b811ed9df42de0ef843eda1da8eb26edce,val,B,COMPLETE,25625334,REVIEWED,0xd35405b811ed9df42de0ef843eda1da8eb26edce
0xd3fb03abb7817039c372bfad9af8c6874f611644,cf7afa2c8a42ed04f0b84156682e119be1d0c6b35fb5b0ee1adff40734021943,FAM00380,addr:0xd3fb03abb7817039c372bfad9af8c6874f611644,test,U,PARTIAL,25667518,REVIEWED,0xd3fb03abb7817039c372bfad9af8c6874f611644
0xd5df0570040b1873852313c2a773bbebc526c7a1,0bf33c63fa7f9bc86d8601c7eec6409a3320d5384f44e1d687dc149f03d2ff3e,FAM00382,addr:0xd5df0570040b1873852313c2a773bbebc526c7a1,train,U,PARTIAL,25617606,REVIEWED,0xd5df0570040b1873852313c2a773bbebc526c7a1
0xd603deb91664bab7c7efabfce25a94f15b2ef4b7,031be10141bb66edd6483329cd170bbac784dee0b7f3c27fd0462d5916f6280a,FAM00156,addr:0xd603deb91664bab7c7efabfce25a94f15b2ef4b7,val,B,COMPLETE,25626162,REVIEWED,0xd603deb91664bab7c7efabfce25a94f15b2ef4b7
0xd68be7de1b2073e23bca041b40289e61a08ebb7e,a3b8868238b33f2a3cd2106addf7008bfdf770758ff2147bf6c234a908db9336,FAM00383,addr:0xd68be7de1b2073e23bca041b40289e61a08ebb7e,test,B,COMPLETE,25667568,REVIEWED,0xd68be7de1b2073e23bca041b40289e61a08ebb7e
