sid,chain,address,bytecode_sha256,code_bytes,opcode_count,label,class,family_id,outer_fold_primary,outer_fold_secondary,label_provenance,external_call_surface,state_write_surface,delegate_proxy_surface,token_movement_selector_surface,approval_selector_surface,code_lifecycle_surface,exact_duplicate_count,bytecode_group_id
ethereum(implied):0x679fc9ebeea0737afa8b70501a18b60132ddc4e8,ethereum(implied),0x679fc9ebeea0737afa8b70501a18b60132ddc4e8,59994a2985846b9650c65ffdfb8fd4e375c98433665fef99051e3c536b355784,6605,4166,0,benign_general,F00328,,4.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,B59994a2985846b96
ethereum(implied):0xe36d7f0298b71e3b85a4ed461579c8bbdff3499e,ethereum(implied),0xe36d7f0298b71e3b85a4ed461579c8bbdff3499e,873d12ab046ae529f46173fd62b29aa6dd257b6b6c84ee932b5cf7e0599fedc2,3582,2045,0,benign_general,F00560,,0.0,task_aligned_dataset_v1,1,1,0,1,0,0,1,B873d12ab046ae529
ethereum(implied):0x58e25a12e729d0f41674c8a17ac4e07220ce51cb,ethereum(implied),0x58e25a12e729d0f41674c8a17ac4e07220ce51cb,aecd48cadd54eb1ffd55b6eff5a2daea21fbf1cd0de5901fb72cff7eda4aa927,13869,7022,0,benign_general,F00227,3.0,3.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,Baecd48cadd54eb1f
ethereum(implied):0x914a3743380db84b949e6bfb2ba6705dda7f72a1,ethereum(implied),0x914a3743380db84b949e6bfb2ba6705dda7f72a1,748000e523436480b473c2c8b4b291a30c8620b227fc779d4e4f72a1bb874beb,11792,6162,0,benign_general,F00561,,4.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,B748000e523436480
ethereum(implied):0xebb6145733f3032c452ceb5f8184825d9b0e7ed4,ethereum(implied),0xebb6145733f3032c452ceb5f8184825d9b0e7ed4,604a6e54ad6c39679fec553f689a6514934956d532122f3ac7dfa069c3e5b585,1425,866,0,benign_general,F00562,,3.0,task_aligned_dataset_v1,1,1,0,1,0,0,1,B604a6e54ad6c3967
ethereum(implied):0x07ee75e58e9e46b8f4383b99c28b62af02d7bcb8,ethereum(implied),0x07ee75e58e9e46b8f4383b99c28b62af02d7bcb8,5544e4846f95004c7830f0a7599593666ad4f6c079fac3bf455e1624fb69bfd1,298,172,0,benign_general,F00563,,2.0,task_aligned_dataset_v1,1,0,1,0,0,1,1,B5544e4846f95004c
ethereum(implied):0x029069fea4a772b78d21f1031f87a268c69ffa27,ethereum(implied),0x029069fea4a772b78d21f1031f87a268c69ffa27,e3f54adfa596b9a4fa9d07816867b9c99871f4f22a306d243fa8332b06b2ed9d,4988,2084,0,benign_general,F00564,,1.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,Be3f54adfa596b9a4
ethereum(implied):0x2a0f5a7cdd28a03ccd0decbcaaf48691bef5667b,ethereum(implied),0x2a0f5a7cdd28a03ccd0decbcaaf48691bef5667b,3a5b42fbc1a6825f719cf47ec12e3c5238dda1ce02bbdf6d6cd9f9fc7c5c46b2,12021,6006,0,benign_general,F00227,3.0,3.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,B3a5b42fbc1a6825f
ethereum(implied):0xf9c9aa0930f8bd8839dd9ace3fd5db72fdac58f0,ethereum(implied),0xf9c9aa0930f8bd8839dd9ace3fd5db72fdac58f0,45b3d44fc2eb61880821fd7a50cdc2d63f28f5506e5c1bdb89a39e4f9867fc5d,10827,6851,0,benign_general,F00565,,0.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,B45b3d44fc2eb6188
ethereum(implied):0x6b91464f895a1d2f34f69d1eb6ed45c0b6eecd4b,ethereum(implied),0x6b91464f895a1d2f34f69d1eb6ed45c0b6eecd4b,baaea68c4bab32ad5c739f9aa554bfeca980b4d0d0fa8c636d58bda0c85c6488,3669,1925,0,benign_general,F00250,,3.0,task_aligned_dataset_v1,0,1,0,1,1,0,1,Bbaaea68c4bab32ad
ethereum(implied):0x05b1e021c9b764a6e8b0113f0e0a7624d4ac7e91,ethereum(implied),0x05b1e021c9b764a6e8b0113f0e0a7624d4ac7e91,f3d72a8b625251b32e473b6adb608149f7c9de4393c4b6e5837e7869474315d4,12807,5911,0,benign_general,F00567,,4.0,task_aligned_dataset_v1,1,1,0,1,0,1,1,Bf3d72a8b625251b3
ethereum(implied):0xf4d329da1a6923c0c65ca2c52006b3d7912f779a,ethereum(implied),0xf4d329da1a6923c0c65ca2c52006b3d7912f779a,cd00ec696e99f5323c2832ecfc397e61fb5865ae4995ce10a206845d3914ed71,22142,14788,0,benign_general,F00251,,0.0,task_aligned_dataset_v1,1,1,0,1,0,0,1,Bcd00ec696e99f532
ethereum(implied):0xf51f4cb0704d0af136f64eef7e2e01f3074332cb,ethereum(implied),0xf51f4cb0704d0af136f64eef7e2e01f3074332cb,9cc63eae3dedc2f0a4683f6ea978423d85eb86ec868c680c9891f571289fc991,5726,2887,0,benign_general,F00568,3.0,0.0,task_aligned_dataset_v1,0,1,0,1,1,0,1,B9cc63eae3dedc2f0
ethereum(implied):0xdacfc44bf93972f2e39755519888acb642945784,ethereum(implied),0xdacfc44bf93972f2e39755519888acb642945784,a256eb8386a3ac24e1d50347e1d058357eb4531ad12e12ebe538a9974517da12,1558,696,0,benign_general,F00569,,3.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,Ba256eb8386a3ac24
ethereum(implied):0x625b578d17e3ae864790984600675d77f8af335a,ethereum(implied),0x625b578d17e3ae864790984600675d77f8af335a,f4285864a47a482e6f32f2da6322d063985badb2820333ed48631b404a95212e,2451,1555,0,benign_general,F00228,,2.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,Bf4285864a47a482e
ethereum(implied):0x6121b8bf74fda31ee4074a26fb1f1f72c0d9df5a,ethereum(implied),0x6121b8bf74fda31ee4074a26fb1f1f72c0d9df5a,e6b4600e765e3205ee815d98da8a3533bfa3938c1d2feb19631152093222fd05,5747,3571,0,benign_general,F00293,,2.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,Be6b4600e765e3205
ethereum(implied):0xc73ecc0daa1cf523f268d9fcbafb2a7d10ffaccb,ethereum(implied),0xc73ecc0daa1cf523f268d9fcbafb2a7d10ffaccb,0cc115943401a617a6050a14bd0fb00971e7eff9164b80fe450d308450af9221,45,24,0,benign_general,F00230,,4.0,task_aligned_dataset_v1,1,0,1,0,0,0,1,B0cc115943401a617
ethereum(implied):0xf2879accb8c364447f93ba4cdbd08039e7a3f36b,ethereum(implied),0xf2879accb8c364447f93ba4cdbd08039e7a3f36b,63c31f335e20202db1fc88820b0c129d051da27851eed85299ff2841de533733,1746,1128,0,benign_general,F00346,,2.0,task_aligned_dataset_v1,0,1,0,1,1,0,1,B63c31f335e20202d
ethereum(implied):0xc698b0f44454dc630cb800d0764367336b8608d7,ethereum(implied),0xc698b0f44454dc630cb800d0764367336b8608d7,d472b3907fe4d9a16af8c1e64cc7bb4e14393c72d85ce74457d8af993a4c71f6,1988,1296,0,benign_general,F00570,,2.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,Bd472b3907fe4d9a1
ethereum(implied):0xbee5cdbd7ae69b31ceaeb16485e43f3bbc1b6983,ethereum(implied),0xbee5cdbd7ae69b31ceaeb16485e43f3bbc1b6983,cc439710fe6fe2fa826f1985da4db80b919ee52e6523935268aa99ec8c2803b0,7198,3550,0,benign_general,F00571,,1.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,Bcc439710fe6fe2fa
ethereum(implied):0x038c28580a22e2b74bfb13e00e9c0a75cd732342,ethereum(implied),0x038c28580a22e2b74bfb13e00e9c0a75cd732342,f678366c317f50a461a10cff4a20db170bebf85dbdcf752076289591c43310db,160,77,0,benign_general,F00572,,0.0,task_aligned_dataset_v1,1,1,1,0,0,0,1,Bf678366c317f50a4
ethereum(implied):0x6c0607c05151637cb1e4cf4c8897d3a50a371e5a,ethereum(implied),0x6c0607c05151637cb1e4cf4c8897d3a50a371e5a,9e5b9da007878cbd53daf45588e83e4b241023053773afb52dcf178f36439a9c,2963,2113,0,benign_general,F00466,,4.0,task_aligned_dataset_v1,0,0,0,0,0,0,1,B9e5b9da007878cbd
ethereum(implied):0xeef3dfffd8ebb5045b59ee2c6790373739964171,ethereum(implied),0xeef3dfffd8ebb5045b59ee2c6790373739964171,08463d4c6401d4b3fbde5cae34e05016eec332b4cb9685ddf27a2049281b0e11,1706,1250,0,benign_general,F00369,,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B08463d4c6401d4b3
ethereum(implied):0xadc7d22cc08999e240da9493c24be48349e397f8,ethereum(implied),0xadc7d22cc08999e240da9493c24be48349e397f8,0e8a8d36c5f33f773aff9b2304d03c8b4773f9d748713d843756a0bd659efd72,847,514,0,benign_general,F00457,,1.0,task_aligned_dataset_v1,1,0,1,0,0,0,1,B0e8a8d36c5f33f77
ethereum(implied):0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum(implied),0x20ea2f2ecf36bcb6df086d923a120496dc616f76,f6be837c3d8e55956208fd55adb04a81abf4213619467476a5ecf858a41e8c23,2866,1806,0,benign_general,F00289,,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bf6be837c3d8e5595
ethereum(implied):0xd660ab304fd76db5e8a04bddc789c37fa86db596,ethereum(implied),0xd660ab304fd76db5e8a04bddc789c37fa86db596,065b127cabb942826a731615111f8b249d7bd36fb387a1a32db5b979b74e43b5,2572,1550,0,benign_general,F00338,,3.0,task_aligned_dataset_v1,0,1,0,1,1,0,1,B065b127cabb94282
ethereum(implied):0xbb8c06ed5708da74bd1a079c30ac98b08238389f,ethereum(implied),0xbb8c06ed5708da74bd1a079c30ac98b08238389f,22fe935fd0ac0c125bea4e863fd327ac522393fc66f1bc07513eff66070ce579,366,101,0,benign_general,F00402,,4.0,task_aligned_dataset_v1,1,0,1,0,0,0,1,B22fe935fd0ac0c12
ethereum(implied):0xf04eac956c8a8d0158154437826024fb7253c465,ethereum(implied),0xf04eac956c8a8d0158154437826024fb7253c465,c8e36a26a165ddc39c9c30991e3262a16e43d3c2ea8191d70142d43df7f29614,4998,1966,0,benign_general,F00517,,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bc8e36a26a165ddc3
ethereum(implied):0xc0648dbdd51c5e75fe021aeb3d1ae7f24edd1280,ethereum(implied),0xc0648dbdd51c5e75fe021aeb3d1ae7f24edd1280,f16a39b6c7b45b4810a3ed72ae64fc488b142f6f03fab5dacb116576fdd6fcae,1708,1241,0,benign_general,F00369,,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bf16a39b6c7b45b48
ethereum(implied):0xdc3344df955f2f9e13eb3500f0479a1bc874d892,ethereum(implied),0xdc3344df955f2f9e13eb3500f0479a1bc874d892,c828ce439d4b6db3fc03652e105225183d54d68044045e6e5444e5d05871a6cc,6785,4180,0,benign_general,F00296,,1.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,Bc828ce439d4b6db3
ethereum(implied):0x62cf4af87a167a3b08d0dab44008a4d26a5b5a93,ethereum(implied),0x62cf4af87a167a3b08d0dab44008a4d26a5b5a93,85d3474a295abadc88da15cee2d3077cca543ddbbb8e2b9d9d54a9d918556bad,1065,720,0,benign_general,F00573,,4.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B85d3474a295abadc
ethereum(implied):0x4cd11ebae77b20b4799d3b650fb8f2396183dc76,ethereum(implied),0x4cd11ebae77b20b4799d3b650fb8f2396183dc76,64c96490b634c4a71956b88d56bee733c54a0047adaae53c49f8d7ec7b4a742a,4605,2815,0,benign_general,F00288,,3.0,task_aligned_dataset_v1,1,1,0,1,0,0,1,B64c96490b634c4a7
ethereum(implied):0x00abefdfb499fdf2ed5e48d876d0d05ea12aaf71,ethereum(implied),0x00abefdfb499fdf2ed5e48d876d0d05ea12aaf71,39ba3db17e533b46d54f998c2bb0ed539d6b39618d990e7b4d0a3cb70d19d272,5274,2627,0,benign_general,F00568,3.0,0.0,task_aligned_dataset_v1,0,1,0,1,1,0,1,B39ba3db17e533b46
ethereum(implied):0x41c4cb513c98717a91f591c17bf127e8cc7f5d2f,ethereum(implied),0x41c4cb513c98717a91f591c17bf127e8cc7f5d2f,7beb0eb67046ccbcd155746052c94288a006e86cc74e9a200634ebf4aa0261b6,8074,4915,0,benign_general,F00574,,3.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,B7beb0eb67046ccbc
ethereum(implied):0x45ff42dd51d7b3d7c795a08e2b3f0741ef78299f,ethereum(implied),0x45ff42dd51d7b3d7c795a08e2b3f0741ef78299f,877979fc9d71c7315763d6cce451db3c17449cfef4f32c3286f78d9a279c6c67,6840,4287,0,benign_general,F00297,,3.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,B877979fc9d71c731
ethereum(implied):0xe8b3d30181e1f6943996e98d325d2c0685ee9feb,ethereum(implied),0xe8b3d30181e1f6943996e98d325d2c0685ee9feb,c196de0d0bf749617401ba32f921e0d6944d3456e4823c26244bfb5eec9be972,6745,3564,0,benign_general,F00224,,4.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,Bc196de0d0bf74961
ethereum(implied):0x9f8ebbe6b016ef5026f63b5cbee462008fb73e72,ethereum(implied),0x9f8ebbe6b016ef5026f63b5cbee462008fb73e72,eb4c60d9990131415a73f23d08e72db4c111fb6ae7d88c7f81885e2e2e092ea1,8649,5147,0,benign_general,F00379,,2.0,task_aligned_dataset_v1,1,1,0,1,1,1,1,Beb4c60d999013141
ethereum(implied):0x7cf0032ebc6d3d8dfb2a6c73313c05af82406c1b,ethereum(implied),0x7cf0032ebc6d3d8dfb2a6c73313c05af82406c1b,3ab9630f1c18f3a07ca85f450e0851e9eb7ae3669c21cecc194e398d0763abfa,6627,4173,0,benign_general,F00328,,4.0,task_aligned_dataset_v1,1,1,1,1,1,0,1,B3ab9630f1c18f3a0
ethereum(implied):0xbd82a57f8e96ba9fc7d1910dc053a66989bce832,ethereum(implied),0xbd82a57f8e96ba9fc7d1910dc053a66989bce832,e3d46b9eb7265ae9b6df85b3a4d8d4c835b9d29e68b30900fa207c83e0ee8f6b,14271,8835,0,benign_general,F00575,,2.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,Be3d46b9eb7265ae9
ethereum(implied):0xd73e81e95cba82d467f2f08debf5a0a559aa3da6,ethereum(implied),0xd73e81e95cba82d467f2f08debf5a0a559aa3da6,07ebe5de20b6770562061d26b25dc61090325382f50dc8e7da5105f9c1c0f5f5,14800,9313,0,benign_general,F00315,,0.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,B07ebe5de20b67705
ethereum(implied):0xf7c1341193868c2f5c8183d7d32e32b2b5658422,ethereum(implied),0xf7c1341193868c2f5c8183d7d32e32b2b5658422,333479d65c43e13fbe27fba79bf8b34f60bb53530a238065f8929c918afa1eb9,14224,6397,0,benign_general,F00576,,1.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,B333479d65c43e13f
ethereum(implied):0x6f46c8888d5b594d90626043234547b4f31d4d20,ethereum(implied),0x6f46c8888d5b594d90626043234547b4f31d4d20,d9b0e5cd611349afb3e6883752ec99d7a0479a4111cf6c9805568a05c7d112b2,22142,14788,0,benign_general,F00251,,0.0,task_aligned_dataset_v1,1,1,0,1,0,0,1,Bd9b0e5cd611349af
ethereum(implied):0xde10ad45d38b8c6d628635c214d00af49432a266,ethereum(implied),0xde10ad45d38b8c6d628635c214d00af49432a266,12895734005de0982b6f5c5a559f4eb277b7a72eb5f0d2429fe9a3dab62f25fe,1644,1011,0,benign_general,F00577,,0.0,task_aligned_dataset_v1,1,0,0,1,0,1,1,B12895734005de098
ethereum(implied):0x149ad91b8f021e4f713a8021b2e1a905c14198bb,ethereum(implied),0x149ad91b8f021e4f713a8021b2e1a905c14198bb,818f0f2058a6d0212a246f7440c5b1372c7cb6aabc4806cef6aa0a175e611d76,2572,1546,0,benign_general,F00338,,3.0,task_aligned_dataset_v1,0,1,0,1,1,1,1,B818f0f2058a6d021
ethereum(implied):0x98562e4820ef2052ca7d8e83f94b7cbf0ae6a3f3,ethereum(implied),0x98562e4820ef2052ca7d8e83f94b7cbf0ae6a3f3,d402878f08022789adaa97c4804a092dc898bcb8d9c73c2680990734e81aca7e,6067,2415,0,benign_general,F00578,,4.0,task_aligned_dataset_v1,1,1,1,0,0,1,1,Bd402878f08022789
ethereum(implied):0xdefd67f81caef1bdca254cc785f1ca3e6e9abe68,ethereum(implied),0xdefd67f81caef1bdca254cc785f1ca3e6e9abe68,5eefc7d9ffa59cfc6a8cf81967991ca71045810785509dbf684055faafb98db7,1706,1245,0,benign_general,F00369,,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B5eefc7d9ffa59cfc
ethereum(implied):0x40d8c35748c29d4fbc90a0bd009d369b6c4e5871,ethereum(implied),0x40d8c35748c29d4fbc90a0bd009d369b6c4e5871,dc350f37664bab13a01ebd12177e624820dc3656b1932dfc1901460a0028191e,7460,4748,0,benign_general,F00579,,3.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,Bdc350f37664bab13
ethereum(implied):0xce2121954c9cd5eb1f86bf6e9c6322e3e9d905ee,ethereum(implied),0xce2121954c9cd5eb1f86bf6e9c6322e3e9d905ee,f9096c17461c490369345d4453b53e656ea811e55be70e63881ccf6db9b12629,45,24,0,benign_general,F00230,,4.0,task_aligned_dataset_v1,1,0,1,0,0,0,1,Bf9096c17461c4903
ethereum(implied):0x644e8edc68a1f299c554c48aa76ab4c961e788f1,ethereum(implied),0x644e8edc68a1f299c554c48aa76ab4c961e788f1,0000c1980f6e8a502d463a51210013df87d4e66b4e6478f9c3653f443c823d3f,10308,5569,0,benign_general,F00580,,2.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,B0000c1980f6e8a50
ethereum(implied):0xbe5eba36210b4f3ddefcd4a9889e14d5cba72a52,ethereum(implied),0xbe5eba36210b4f3ddefcd4a9889e14d5cba72a52,006e21432a2c408f7832a63ba3743cd8ada2f0cdf390e9be7813bfbd83b2c25a,216,85,0,benign_general,F00581,,1.0,task_aligned_dataset_v1,1,0,1,0,0,0,1,B006e21432a2c408f
ethereum(implied):0x5671d7d5253d016f0f479d12fe0d7a3c9246442d,ethereum(implied),0x5671d7d5253d016f0f479d12fe0d7a3c9246442d,3c51753452efe3673cdcb7efeb6e4062792997fa4ded57a9351f2f901d0ab292,4863,2346,0,benign_general,F00226,,4.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,B3c51753452efe367
ethereum(implied):0x08c5160740a9fc9e393e1a900b23d2a53ec23984,ethereum(implied),0x08c5160740a9fc9e393e1a900b23d2a53ec23984,05aafd7f459325f99458d8d8d24641c785c414f795f2659a0b6bac76fa710a00,1247,795,0,benign_general,F00582,,0.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,B05aafd7f459325f9
ethereum(implied):0x6adf9564c35834d1268f895c1b3bfb7efb189db7,ethereum(implied),0x6adf9564c35834d1268f895c1b3bfb7efb189db7,aa9819a3384896cb994291aef5e5bbf434207d01ef9ceaa57b7687703406530d,6731,3450,0,benign_general,F00583,,4.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,Baa9819a3384896cb
ethereum(implied):0xdcbd9640f4578adc4fb0102c6756a686e681d49d,ethereum(implied),0xdcbd9640f4578adc4fb0102c6756a686e681d49d,cf2d7013dbfb851a2415f71c3f08bb099ed0c2ce92846b4796228b198b23c959,3639,1969,0,benign_general,F00584,,3.0,task_aligned_dataset_v1,0,0,0,0,0,0,1,Bcf2d7013dbfb851a
ethereum(implied):0xe8d33f5a74e443fb51626b41e863c799fc0c056e,ethereum(implied),0xe8d33f5a74e443fb51626b41e863c799fc0c056e,f5f0347d4c76a783a2e95ff9e6d12a59fa6768b91c3cde07abea17b1a4c0b4e1,45,24,0,benign_general,F00230,,4.0,task_aligned_dataset_v1,1,0,1,0,0,0,1,Bf5f0347d4c76a783
ethereum(implied):0x53727403c0aeb323c1fffae72b478533fc5bec67,ethereum(implied),0x53727403c0aeb323c1fffae72b478533fc5bec67,d0302c33f34431c203e44383637c5adba83af6cfa46185e8707d3cecbc46711f,2866,1804,0,benign_general,F00289,,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,Bd0302c33f34431c2
ethereum(implied):0x58332a503d627e9eea35f1d366436e0b33a0c783,ethereum(implied),0x58332a503d627e9eea35f1d366436e0b33a0c783,8e23734006acb1fc80a05c2394cc77eea8c4174f1ec65375e85db3ff5eabc0d9,22142,14788,0,benign_general,F00251,,0.0,task_aligned_dataset_v1,1,1,0,1,0,0,1,B8e23734006acb1fc
ethereum(implied):0xdc234223d3077a8403e1cb983269ecc6540dd1d2,ethereum(implied),0xdc234223d3077a8403e1cb983269ecc6540dd1d2,d72781fe783897798e383c209445f20be022874e0d245ba6ffa50493e6310d02,3150,1945,0,benign_general,F00585,,2.0,task_aligned_dataset_v1,1,0,0,1,0,0,1,Bd72781fe78389779
ethereum(implied):0xde12607496a4563a0c62422004fe77b5bb235d42,ethereum(implied),0xde12607496a4563a0c62422004fe77b5bb235d42,c31d22225dd94ca5d665373bccad75eb1875423df585cbf337b7209a5b39dce3,1582,864,0,benign_general,F00235,,1.0,task_aligned_dataset_v1,1,1,0,0,0,0,1,Bc31d22225dd94ca5
ethereum(implied):0xf34b5800e2dbe1d7cab44655343462af9fc3579f,ethereum(implied),0xf34b5800e2dbe1d7cab44655343462af9fc3579f,6766ea479ff9e9f01bbf0fc271ea43f56d89e36e41cfe4264fb19b86966e03d4,22142,14788,0,benign_general,F00251,,0.0,task_aligned_dataset_v1,1,1,0,1,0,0,1,B6766ea479ff9e9f0
ethereum(implied):0x2fbaea47216645c3ede748205389c211d8e44851,ethereum(implied),0x2fbaea47216645c3ede748205389c211d8e44851,962c8219469f6c6aece18b2861555e9306b567e89258206066251fca1419237c,7052,3725,0,benign_general,F00586,,1.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,B962c8219469f6c6a
ethereum(implied):0x2d623769c58801282b57e15b73d1d16b764c3ffe,ethereum(implied),0x2d623769c58801282b57e15b73d1d16b764c3ffe,45cffc1cd23bebefb5080b951142be859574915c797eb67b880ff5086155ba27,2862,1801,0,benign_general,F00289,,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B45cffc1cd23bebef
ethereum(implied):0xacff70a162f250edca972895493e219fe46c8bb1,ethereum(implied),0xacff70a162f250edca972895493e219fe46c8bb1,13512d135cdbfddf7aa554d3244f637bf20cf0a14077458126c2c6e0da73ab98,2264,1265,0,benign_general,F00587,,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B13512d135cdbfddf
ethereum(implied):0x68bad8c50199bb75ea4e691afdc6687c242bf67b,ethereum(implied),0x68bad8c50199bb75ea4e691afdc6687c242bf67b,3d6a8e11a2bcb1f1c9aa0a3d7fb172853057445a0b7661fbeedf9aba91223ae8,17537,9221,0,benign_general,F00588,,4.0,task_aligned_dataset_v1,1,1,0,1,1,1,1,B3d6a8e11a2bcb1f1
ethereum(implied):0x89a7ef23c3bbbf4d7ca01adee92b51269ae204e1,ethereum(implied),0x89a7ef23c3bbbf4d7ca01adee92b51269ae204e1,9e201a1af31235318cde257d2a9f0148a8c3aca2fe7b12b7c495429a77c9d535,3130,1913,0,benign_general,F00589,,3.0,task_aligned_dataset_v1,0,1,0,1,1,0,1,B9e201a1af3123531
ethereum(implied):0xd3c6dda61d5d3842fa36101368837c9b88deeb60,ethereum(implied),0xd3c6dda61d5d3842fa36101368837c9b88deeb60,0059dd6b133db0e8590daa4472211baaf718d0a469351b2d87aa131fc9f0f7f9,45,24,0,benign_general,F00230,,4.0,task_aligned_dataset_v1,1,0,1,0,0,0,1,B0059dd6b133db0e8
ethereum(implied):0xb00c0f4faa6cc4d0dfe28aec05a899ba443e5014,ethereum(implied),0xb00c0f4faa6cc4d0dfe28aec05a899ba443e5014,83dc92627ebc96164ee6939e786298c2519dbf7837aba8c837863667664ed10a,22142,14788,0,benign_general,F00251,,0.0,task_aligned_dataset_v1,1,1,0,1,0,0,1,B83dc92627ebc9616
ethereum(implied):0x5a4f0103f52619c6b7a22de11b9b6c34dbff9577,ethereum(implied),0x5a4f0103f52619c6b7a22de11b9b6c34dbff9577,beda7223d41ab1ec2ef8941e52e68a9d7d0b6d8b323a0bf1cdbc976ba5fa0549,6077,3105,0,benign_general,F00590,,2.0,task_aligned_dataset_v1,1,1,1,1,1,0,1,Bbeda7223d41ab1ec
ethereum(implied):0xdea550c603d844c7df7f6baa17c1f2a330e3d62c,ethereum(implied),0xdea550c603d844c7df7f6baa17c1f2a330e3d62c,ebacd267be521c0eb26f7e40b21821b7cdcba48359ec5614c13990aa0c605b9f,6988,4466,0,benign_general,F00238,,0.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,Bebacd267be521c0e
ethereum(implied):0xc3663af5a8c28bca22d6193acffdc3a1dd09d371,ethereum(implied),0xc3663af5a8c28bca22d6193acffdc3a1dd09d371,6eaa9d3701541db73d97f0154b76d2f1787a7d89d0f28e09513c69ea0cc4f671,216,116,0,benign_general,F00591,,1.0,task_aligned_dataset_v1,1,0,1,0,0,0,1,B6eaa9d3701541db7
ethereum(implied):0xd8d662c2db90c2118f0c758694655916e20c032d,ethereum(implied),0xd8d662c2db90c2118f0c758694655916e20c032d,bc4a4f95efd5156f09cef057d705a79ecdcc9c2d0fd953e0fe231cb388a24a41,6213,3985,0,benign_general,F00225,,3.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,Bbc4a4f95efd5156f
ethereum(implied):0xbef2e7788debda6dd888934433548b161edd74a5,ethereum(implied),0xbef2e7788debda6dd888934433548b161edd74a5,04c1abc92e185777bd87f128f8ee4464f393d92f38283679fb5be26bf21817fe,45,24,0,benign_general,F00230,,4.0,task_aligned_dataset_v1,1,0,1,0,0,0,1,B04c1abc92e185777
ethereum(implied):0x8fc4ab399a3d3e40810952894375abfc38746f73,ethereum(implied),0x8fc4ab399a3d3e40810952894375abfc38746f73,457986fad8c6a55e623fd0a9e8d622a0c2dc1f51069fed16cfcdb9e3b051d4f0,1465,970,0,benign_general,F00592,,0.0,task_aligned_dataset_v1,0,0,0,0,0,0,1,B457986fad8c6a55e
ethereum(implied):0xec38f67a7ebf7c7a7e0e71ba7e1abbcd1e0f418f,ethereum(implied),0xec38f67a7ebf7c7a7e0e71ba7e1abbcd1e0f418f,71a80a6c2a789e3d95064da3cc953b49313f2615730cbfc0a81e640c19cf73bc,1706,1254,0,benign_general,F00369,,0.0,task_aligned_dataset_v1,1,0,0,0,0,0,1,B71a80a6c2a789e3d
ethereum(implied):0x52ef5e5a35cc15e365c0da3aa2c25db9a1a9d1ea,ethereum(implied),0x52ef5e5a35cc15e365c0da3aa2c25db9a1a9d1ea,3f0035a7591fb0d9d531f3947da456535b47b29526a11b175ed9eccd079ef26b,5186,3670,0,benign_general,F00593,,4.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,B3f0035a7591fb0d9
ethereum(implied):0x43c11e002a4e631f6be536bd6043bc3b2059860e,ethereum(implied),0x43c11e002a4e631f6be536bd6043bc3b2059860e,e315d0b19174fdbbc664388835d41e0a05e4a392647fe080b3a3534c2138546c,14173,7231,0,benign_general,F00594,,3.0,task_aligned_dataset_v1,1,1,0,1,1,0,1,Be315d0b19174fdbb
ethereum(implied):0x49cf68c5b3b13f11b0f2329aa997841509e02204,ethereum(implied),0x49cf68c5b3b13f11b0f2329aa997841509e02204,700f572870b8c249f6756247c9a743f6b38a11136bdcec2656f4772b96f7c554,7934,4221,0,benign_general,F00330,,0.0,task_aligned_dataset_v1,1,1,0,1,1,1,1,B700f572870b8c249
